# 节点数  边数   ,84218  293298
30387,77287
30387,9236
30387,70113
30387,6517
30387,72293
30387,53336
30387,58062
30387,50211
30387,47022
30387,17360
30387,19760
30387,69574
30387,58425
30387,10467
30387,39460
30387,44723
30387,64408
30387,7175
30387,50744
30387,64406
30387,46727
30387,12304
30387,12714
30387,51553
30387,54612
30387,80
30387,77866
30387,51368
30387,8080
30387,24299
30387,48397
30387,39582
30387,4236
30387,51626
30387,52350
30387,8345
30387,41533
30387,30649
30387,10741
30387,40973
30387,53115
30387,37591
30387,81176
2909,28088
2909,81632
2909,471
2909,53423
2909,2498
2909,3620
2909,28814
2909,719
2909,28194
2909,43599
41816,17332
560,5514
560,609
560,43164
10092,4247
10092,21600
35335,19153
15436,15991
15436,19511
15436,10498
24392,82095
57919,7074
45660,19510
20078,22601
20078,79373
20078,59551
1107,49190
1107,8086
1107,19886
1107,54725
1107,44133
1107,68730
1107,2941
4958,53423
53679,70380
55814,63373
22112,176
22112,7724
41784,44489
2353,15184
2353,1825
2353,11072
78949,31514
78949,25558
78949,54776
19166,82178
19166,72215
19166,67147
19166,69801
19166,37171
19166,76408
19166,82205
19166,41268
19166,31025
19166,29667
37866,25672
37866,12277
37866,65280
37866,66013
37866,17118
37866,45319
37866,2515
37866,63301
37866,8265
37866,2726
32339,5335
21637,82847
21637,53994
21637,40391
21637,80795
21637,58914
21637,73686
62487,42293
62487,67110
62487,20353
62487,77684
62487,4178
62487,76625
62487,63218
62487,78926
62487,64905
62487,44831
62487,72042
62487,58869
62487,27419
43492,15184
43492,39677
43492,47231
49410,33190
1092,42552
1092,24654
1092,84154
1092,60240
1092,34774
1092,81636
1092,40984
1092,27648
1092,14832
1092,41122
1092,43365
1092,72902
1092,5983
1092,78821
1092,9068
1092,76088
1092,22250
1092,73861
1092,5244
1092,73814
1092,78902
1092,8308
1092,18903
1092,13265
1092,36996
1092,45309
1092,33627
1092,1211
1092,8483
1092,77143
1092,76213
1092,21587
1092,44882
1092,43448
1092,42930
1092,62554
1092,42174
1092,34256
1092,78825
1092,1495
1092,43617
1092,1638
1092,33328
1092,8478
1092,1269
1092,27339
1092,3319
1092,53032
1092,81059
1092,61032
1092,42942
1092,6113
1092,35549
1092,25732
1092,2554
1092,30713
1092,70554
1092,78344
1092,78895
1092,27157
1092,72831
1092,10787
5483,290
5483,331
5483,3334
59862,2091
68125,2888
68125,2091
68125,9136
68125,54064
68125,25764
70226,70450
31510,60457
73948,41268
73948,74578
25879,22285
52305,52592
13098,83840
13098,49293
13098,49703
13098,66464
13098,12807
13098,80537
13098,80743
13098,45852
13098,19520
13098,12515
13098,17706
13098,10476
13098,39561
13098,18194
13098,13232
13098,624
13098,4844
13098,8204
13098,80337
13098,58651
13098,79611
13098,82989
13098,4121
13098,17751
13098,59871
13098,52890
13098,747
13098,60003
13098,58381
13098,8306
13098,45369
13098,23058
13098,14705
13098,78831
13098,40464
13098,28746
13098,83962
13098,39943
13098,59782
13098,80640
13098,33563
13098,79907
13098,13729
13098,46231
13098,19572
13098,24361
13098,79873
13098,26448
13098,13732
13098,80539
13098,3135
13098,81232
13098,80246
13098,78351
13098,65638
13098,63241
13098,845
13098,80383
13098,48229
13098,54338
13098,70706
13098,25113
13098,17866
13098,3330
13098,79360
13098,42756
13098,63764
13098,2463
13098,61738
13098,61032
13098,5842
13098,35813
13098,49580
13098,80983
13098,6112
13098,14334
13098,3347
13098,12956
13098,64336
13098,69574
13098,45578
13098,6799
13098,27457
13098,10157
13098,21834
13098,4236
13098,37803
13098,38653
13098,6084
13098,1564
74379,52798
74379,48341
61963,19540
61963,20048
58821,64462
10196,21172
10196,40835
1190,44920
42661,12362
7328,79589
56572,53442
14169,48962
5299,11013
5299,55199
7146,6561
25566,27607
10928,37477
676,41537
676,7563
29141,18370
10166,2633
10166,12775
10166,83839
10166,22065
10166,1354
10166,5901
10166,4765
10166,4562
10166,41700
10166,60133
10166,4501
10166,48341
10166,19511
10166,4644
10166,14663
10166,81228
10166,122
25799,19248
25799,52790
58604,21841
58604,72786
5409,5326
5409,7571
5409,984
29497,28566
29497,2899
29497,53994
29497,8830
72109,42609
29963,62321
29963,41965
70707,31889
46251,46563
81447,19916
69550,36613
37877,53827
37877,66255
39809,67216
26149,7074
36141,3619
36141,41965
21161,22894
21161,59574
16591,45783
68265,59117
8294,36080
8294,70586
8294,40890
10515,17038
10515,24748
10515,18206
10515,61611
10515,25758
10515,23526
10515,10599
10515,42697
10515,35068
10515,17679
64428,46293
5354,169
22500,22022
22500,33323
13830,9519
13830,54874
13830,13509
13830,13902
36881,67492
16992,60457
16992,41265
20179,60531
20179,42336
20179,71319
20179,68299
20179,30733
20179,68246
20179,59237
20179,36912
20179,2652
20179,62527
20179,16627
20179,7747
20179,18458
20179,23122
20179,64415
20179,29005
20179,28282
20179,80227
20179,76903
20179,20332
20179,58547
1928,50346
25105,3545
25105,60597
25105,21841
28566,74936
28566,62108
28566,5907
28566,15184
28566,23690
28566,6461
28566,43191
28566,30700
28566,47231
28566,616
28566,3347
28566,109
28566,44211
28566,4606
3261,11861
3261,60457
3261,56681
3261,5631
3261,4446
3261,27157
3261,55674
3261,3273
7221,60457
7221,10476
8751,78156
8751,42091
58417,41214
29245,57617
29245,82393
29245,54345
29245,39546
29245,48481
29245,2247
29245,9797
29245,63791
29245,5642
29245,82894
29245,13006
30803,9336
9016,231
9016,7691
14167,8972
14167,10090
14167,81632
14167,41965
14167,8830
4653,76204
21039,23017
21039,20572
21039,28273
21039,31487
21039,10393
19268,26515
19268,18448
19268,63647
19268,65780
19268,40087
19268,13747
19268,65414
19268,23023
19268,42357
20920,36147
20920,19335
20920,34786
20920,9210
20920,18917
20920,8422
20920,5176
20920,59768
20920,58941
58013,12135
35241,2675
15057,471
77433,74862
22597,8843
22597,78282
22597,19158
81073,10663
61825,53423
38671,9516
38671,83912
38671,27157
11172,46164
71406,66763
71406,36613
68908,58875
68908,74392
68908,71940
61634,7143
80066,23000
80066,17631
72308,28777
72308,74973
72308,66818
72308,28134
39281,24601
39281,10610
73700,31869
16030,6603
16030,471
16030,46293
16030,10634
16030,50480
16030,51742
24519,61424
24519,2522
24519,58808
24519,41553
23572,1271
61439,59465
61439,59170
61439,73051
28028,41816
28028,56517
28028,58369
28028,41992
28028,31426
28028,70226
28028,12420
28028,71447
28028,59343
28028,71302
28028,53673
28028,65565
28028,70707
28028,31081
28028,50496
28028,37136
28028,59154
28028,72787
28028,47358
28028,41335
28028,42384
28028,51408
28028,44971
28028,37696
28028,71391
28028,71736
28028,25932
28028,65910
28028,13719
28028,65785
28028,42719
28028,37019
28028,21470
28028,58366
28028,64125
28028,83284
28028,19096
28028,28729
28028,25858
28028,20241
28028,71188
28028,53844
28028,43609
28028,59266
28028,10307
28028,74522
28028,42844
28028,3180
28028,83883
28028,42427
28028,42932
28028,66825
28028,41582
28028,28399
28028,28018
28028,28333
28028,40565
28028,31198
28028,76620
28028,12743
28028,60912
28028,83933
28028,29066
28028,65584
28028,61246
28028,34755
28028,20087
28028,20171
28028,10737
28028,34100
28028,64142
28028,81990
28028,30857
28028,71913
28028,62137
28028,27883
28028,58693
28028,14239
28028,10240
28028,36083
28028,61644
28028,67071
28028,77658
28028,24903
28028,1660
28028,77882
28028,69476
28028,69905
28028,60138
28028,37015
28028,1426
28028,63749
28028,8397
28028,26913
28028,42703
28028,76961
28028,41061
28028,25091
28028,34561
28028,83895
28028,63916
28028,68291
28028,2948
28028,62918
28028,63960
28028,41971
28028,13910
28028,67080
28028,78662
28028,75746
28028,75532
28028,4133
28028,63391
28028,76582
28028,10089
28028,53880
28028,42516
28028,31318
28028,10979
28028,24443
28028,60068
28028,77366
28028,50445
28028,34191
28028,39695
28028,40918
28028,75900
28028,60335
28028,63331
28028,63840
28028,43323
28028,60919
28028,44048
28028,66401
28028,67012
28028,66273
28028,38241
28028,19989
28028,58501
28028,7031
28028,8084
28028,43118
28028,20758
28028,20530
28028,23837
28028,56132
28028,5984
28028,71460
28028,38848
28028,78667
28028,43462
28028,54888
28028,19443
28028,76507
28028,6940
28028,43406
28028,780
28028,58545
28028,40562
28028,69823
28028,71638
28028,60531
28028,53808
28028,22099
28028,31311
28028,41384
28028,35601
28028,2695
28028,56518
28028,73827
28028,18307
28028,28833
28028,67023
28028,36403
28028,50797
28028,63751
28028,53798
28028,41471
28028,40020
28028,230
28028,42259
28028,64595
28028,9118
28028,60347
28028,45147
28028,42593
28028,9013
28028,43898
28028,72758
28028,38494
28028,59875
28028,31624
28028,9972
28028,30126
28028,34260
28028,58939
28028,28369
28028,1298
28028,50305
28028,59288
28028,17038
28028,77313
28028,35887
28028,2405
28028,36076
28028,44905
28028,75045
28028,40962
28028,70601
28028,70040
28028,67269
28028,64273
28028,44923
28028,20150
28028,79582
28028,4636
28028,77538
28028,43769
28028,22264
28028,10295
28028,76399
28028,25102
28028,20802
28028,41264
28028,19878
28028,82668
28028,3739
28028,31435
28028,30171
28028,13700
28028,71786
28028,72172
28028,53156
28028,64622
28028,68525
28028,47029
28028,21004
28028,63280
28028,13708
28028,26844
28028,58650
28028,71769
28028,70462
28028,45668
28028,69507
28028,67897
28028,74643
28028,23250
28028,4521
28028,63029
28028,23955
28028,44983
28028,12665
28028,6043
28028,33618
28028,18978
28028,59053
28028,1562
28028,67008
28028,38559
28028,42657
28028,46556
28028,81239
28028,58445
28028,54198
28028,33460
28028,39520
28028,13756
28028,486
28028,75056
28028,2896
28028,59577
28028,56416
28028,29734
28028,44409
28028,59615
28028,42776
28028,26265
28028,37543
28028,20145
28028,72777
28028,40346
28028,24482
28028,30866
28028,16542
28028,39410
28028,71186
28028,23516
28028,5184
28028,21340
28028,82209
28028,55611
28028,33080
28028,42760
28028,70025
28028,9606
28028,25980
28028,3413
28028,13748
28028,45008
28028,36759
28028,82115
28028,14966
28028,10750
28028,5764
28028,64148
28028,19977
28028,45485
28028,42336
28028,63472
28028,59915
28028,66861
28028,71600
28028,57171
28028,59522
28028,68661
28028,71284
28028,28287
28028,39609
28028,36471
28028,45005
28028,24387
28028,20055
28028,28825
28028,82112
28028,82684
28028,9961
28028,42535
28028,8769
28028,34774
28028,66232
28028,38027
28028,26809
28028,21325
28028,59080
28028,61532
28028,43003
28028,28568
28028,69227
28028,28129
28028,48691
28028,51391
28028,17946
28028,82288
28028,657
28028,28611
28028,71916
28028,62047
28028,68475
28028,79057
28028,27212
28028,69635
28028,42445
28028,34483
28028,24584
28028,66733
28028,41062
28028,41197
28028,22921
28028,82563
28028,74490
28028,58729
28028,521
28028,23532
28028,43443
28028,81636
28028,44944
28028,42814
28028,65773
28028,53254
28028,20624
28028,20086
28028,45044
28028,71090
28028,75744
28028,78198
28028,72966
28028,22430
28028,43669
28028,72242
28028,21837
28028,62843
28028,38035
28028,8346
28028,61563
28028,38372
28028,3951
28028,34887
28028,39261
28028,13779
28028,80480
28028,64545
28028,36574
28028,65597
28028,29981
28028,14947
28028,37990
28028,72356
28028,75201
28028,18992
28028,1593
28028,21520
28028,27601
28028,2956
28028,30769
28028,7564
28028,42567
28028,77583
28028,40517
28028,37585
28028,25025
28028,9115
28028,63918
28028,41464
28028,72298
28028,38117
28028,33362
28028,31030
28028,10262
28028,69237
28028,16444
28028,74155
28028,41301
28028,24014
28028,78302
28028,20071
28028,64176
28028,52494
28028,34946
28028,67057
28028,67002
28028,53846
28028,59647
28028,58578
28028,71515
28028,34305
28028,64589
28028,42660
28028,22154
28028,78167
28028,23603
28028,65124
28028,80107
28028,60557
28028,72753
28028,64084
28028,56012
28028,19029
28028,28068
28028,36088
28028,25646
28028,20423
28028,75164
28028,42648
28028,24374
28028,44979
28028,36906
28028,25398
28028,56198
28028,40023
28028,65507
28028,66865
28028,12009
28028,77344
28028,61883
28028,10169
28028,9829
28028,33356
28028,20195
28028,27942
28028,16704
28028,18945
28028,59646
28028,27685
28028,37970
28028,19300
28028,75104
28028,34665
28028,42810
28028,44449
28028,71106
28028,38254
28028,68679
28028,45736
28028,36828
28028,41529
28028,5797
28028,70106
28028,68449
28028,7089
28028,20728
28028,59191
28028,15980
28028,39174
28028,38318
28028,34783
28028,28341
28028,164
28028,61836
28028,68733
28028,64014
28028,71504
28028,81997
28028,14351
28028,9247
28028,49942
28028,12153
28028,36997
28028,5269
28028,18792
28028,8451
28028,66576
28028,50594
28028,47963
28028,82495
28028,48852
28028,67077
28028,62671
28028,73121
28028,62723
28028,14754
28028,68536
28028,31439
28028,53827
28028,65652
28028,39421
28028,39173
28028,45459
28028,14909
28028,42062
28028,13605
28028,55996
28028,66853
28028,3794
28028,76411
28028,64015
28028,63842
28028,39354
28028,27406
28028,76381
28028,40402
28028,38322
28028,78845
28028,59820
28028,9510
28028,65780
28028,67393
28028,17336
28028,71465
28028,8997
28028,38167
28028,17730
28028,74745
28028,62468
28028,66010
28028,10024
28028,63934
28028,72708
28028,66097
28028,37930
28028,55593
28028,42976
28028,29359
28028,8477
28028,72299
28028,42500
28028,82299
28028,3198
28028,16467
28028,56259
28028,1149
28028,38426
28028,73684
28028,14092
28028,39307
28028,37929
28028,35044
28028,1138
28028,43395
28028,67340
28028,70801
28028,19497
28028,68168
28028,43411
28028,49008
28028,71780
28028,44932
28028,66911
28028,7812
28028,37330
28028,40818
28028,68660
28028,37588
28028,71231
28028,67152
28028,36779
28028,6670
28028,71633
28028,51362
28028,51780
28028,64080
28028,70514
28028,39056
28028,13863
28028,7764
28028,59500
28028,39878
28028,76707
28028,82243
28028,72101
28028,61038
28028,28663
28028,65265
28028,20901
28028,66926
28028,70932
28028,65405
28028,70230
28028,78391
28028,44969
28028,5809
28028,31706
28028,36100
28028,5758
28028,78536
28028,5576
28028,74776
28028,64529
28028,53395
28028,78709
28028,43036
28028,38288
28028,71167
28028,73305
28028,58406
28028,25294
28028,64019
28028,39405
28028,10235
28028,28413
28028,76459
28028,42323
28028,61417
28028,52984
28028,45061
28028,28230
28028,28320
28028,20353
28028,18051
28028,71983
28028,72816
28028,67141
28028,67239
28028,58490
28028,43893
28028,9982
28028,60484
28028,2783
28028,81693
28028,55530
28028,37389
28028,19978
28028,21098
28028,69482
28028,19679
28028,72312
28028,73275
28028,28072
28028,20126
28028,64714
28028,2348
28028,33984
28028,68299
28028,74587
28028,42065
28028,2356
28028,72134
28028,46071
28028,48668
28028,20199
28028,33360
28028,36840
28028,31057
28028,27338
28028,23825
28028,42439
28028,42468
28028,36080
28028,65177
28028,78404
28028,29013
28028,37903
28028,67450
28028,82699
28028,80005
28028,4231
28028,66444
28028,39167
28028,25868
28028,20158
28028,62564
28028,58358
28028,60631
28028,74550
28028,18886
28028,68989
28028,5574
28028,54277
28028,62429
28028,23009
28028,45221
28028,66820
28028,41191
28028,42378
28028,21331
28028,45709
28028,29300
28028,40030
28028,19389
28028,71765
28028,30233
28028,44678
28028,79696
28028,18592
28028,72858
28028,60586
28028,28090
28028,69072
28028,36436
28028,58559
28028,81610
28028,28579
28028,42773
28028,59442
28028,23832
28028,70125
28028,66792
28028,63807
28028,17922
28028,29346
28028,3058
28028,39318
28028,31026
28028,60315
28028,64725
28028,44552
28028,72993
28028,58327
28028,20293
28028,25935
28028,13894
28028,37159
28028,40662
28028,33230
28028,19231
28028,29986
28028,549
28028,67670
28028,34685
28028,53220
28028,42368
28028,76324
28028,35063
28028,65215
28028,80077
28028,71144
28028,28224
28028,19395
28028,74004
28028,20283
28028,39418
28028,44991
28028,22439
28028,64985
28028,77316
28028,67514
28028,60504
28028,73370
28028,28347
28028,63957
28028,76066
28028,70418
28028,39244
28028,60338
28028,31080
28028,36360
28028,2511
28028,23069
28028,58957
28028,72533
28028,19397
28028,71321
28028,6013
28028,72469
28028,21623
28028,39305
28028,82107
28028,81372
28028,41293
28028,58694
28028,43273
28028,20176
28028,16827
28028,78759
28028,64703
28028,65535
28028,63640
28028,39770
28028,40970
28028,29627
28028,58697
28028,20850
28028,19022
28028,12069
28028,30680
28028,69111
28028,35873
28028,43022
28028,36615
28028,66242
28028,22397
28028,52540
28028,62825
28028,45191
28028,40661
28028,42949
28028,40974
28028,17191
28028,8660
28028,73117
28028,69989
28028,67131
28028,19984
28028,51812
28028,17737
28028,40319
28028,69479
28028,16502
28028,39856
28028,20660
28028,36798
28028,67347
28028,4157
28028,29595
28028,56154
28028,72380
28028,32108
28028,43525
28028,980
28028,61015
28028,64591
28028,951
28028,13555
28028,29558
28028,72237
28028,28986
28028,60804
28028,63508
28028,82061
28028,42627
28028,28595
28028,61968
28028,39328
28028,28549
28028,71967
28028,73130
28028,73961
28028,22049
28028,2718
28028,73780
28028,46761
28028,77685
28028,41366
28028,15491
28028,8555
28028,70054
28028,58533
28028,69473
28028,82913
28028,29412
28028,19342
28028,7052
28028,36802
28028,31127
28028,68935
28028,62690
28028,77695
28028,45059
28028,39117
28028,4751
28028,66488
28028,58747
28028,68359
28028,1085
28028,40136
28028,30972
28028,39769
28028,56741
28028,27960
28028,58766
28028,6364
28028,21485
28028,77521
28028,74509
28028,24446
28028,37759
28028,64027
28028,27838
28028,20453
28028,64973
28028,16792
28028,58502
28028,60415
28028,54065
28028,64495
28028,36635
28028,3545
28028,59129
28028,10519
28028,59168
28028,30243
28028,68212
28028,30538
28028,65517
28028,39518
28028,52449
28028,28102
28028,37367
28028,73749
28028,720
28028,5066
28028,12938
28028,18796
28028,39234
28028,55545
28028,42738
28028,65758
28028,41337
28028,64138
28028,45605
28028,82289
28028,62396
28028,19404
28028,64588
28028,72596
28028,72155
28028,73623
28028,71939
28028,40851
28028,19288
28028,54123
28028,68549
28028,70392
28028,23563
28028,59498
28028,13763
28028,19005
28028,38750
28028,52415
28028,39329
28028,13229
28028,29234
28028,9068
28028,73676
28028,60889
28028,39629
28028,26239
28028,63648
28028,29171
28028,20005
28028,41452
28028,6205
28028,21052
28028,25004
28028,39137
28028,67545
28028,41240
28028,72800
28028,19376
28028,43871
28028,39100
28028,75862
28028,66240
28028,46626
28028,73968
28028,64662
28028,82569
28028,10099
28028,39043
28028,83951
28028,4323
28028,36681
28028,56440
28028,19159
28028,8300
28028,65756
28028,20010
28028,71233
28028,45720
28028,78522
28028,39187
28028,74971
28028,48359
28028,80196
28028,65173
28028,21799
28028,28702
28028,44880
28028,42781
28028,65281
28028,2728
28028,9495
28028,36831
28028,19193
28028,30987
28028,8418
28028,82085
28028,34091
28028,26702
28028,38180
28028,71845
28028,59448
28028,38662
28028,45561
28028,29233
28028,6151
28028,36733
28028,53167
28028,75600
28028,44610
28028,1358
28028,13925
28028,39768
28028,37402
28028,33395
28028,75207
28028,13513
28028,64711
28028,56150
28028,68891
28028,28235
28028,37581
28028,10167
28028,39581
28028,24363
28028,18995
28028,68698
28028,39413
28028,67571
28028,7294
28028,24764
28028,5585
28028,37110
28028,838
28028,48946
28028,43571
28028,66873
28028,41136
28028,61687
28028,54928
28028,20396
28028,39109
28028,40355
28028,38858
28028,58658
28028,63176
28028,78925
28028,49306
28028,26766
28028,903
28028,81681
28028,59255
28028,50588
28028,71767
28028,45780
28028,36388
28028,28118
28028,36459
28028,35718
28028,67493
28028,31658
28028,33411
28028,37391
28028,38580
28028,12099
28028,83855
28028,71212
28028,33186
28028,61820
28028,27206
28028,21246
28028,37723
28028,44108
28028,38185
28028,77215
28028,41267
28028,48370
28028,62718
28028,62306
28028,66917
28028,56906
28028,63759
28028,12861
28028,60186
28028,64570
28028,29298
28028,78902
28028,20412
28028,78590
28028,26431
28028,24648
28028,67377
28028,71451
28028,37481
28028,42706
28028,36595
28028,36560
28028,37171
28028,4158
28028,10021
28028,70165
28028,71157
28028,45515
28028,6339
28028,27220
28028,37165
28028,5551
28028,34780
28028,72474
28028,31423
28028,13618
28028,38933
28028,3776
28028,44914
28028,36724
28028,41063
28028,15058
28028,61929
28028,63992
28028,23147
28028,14003
28028,65170
28028,5901
28028,35626
28028,33493
28028,1536
28028,64129
28028,39620
28028,70153
28028,42281
28028,37472
28028,19399
28028,11994
28028,44477
28028,64407
28028,38576
28028,72203
28028,83213
28028,41313
28028,65797
28028,45580
28028,28686
28028,75140
28028,35200
28028,45371
28028,6022
28028,75203
28028,44435
28028,30314
28028,21816
28028,72597
28028,22544
28028,66885
28028,20494
28028,75504
28028,29990
28028,28905
28028,30773
28028,42483
28028,30884
28028,20672
28028,24302
28028,71583
28028,70282
28028,61035
28028,2746
28028,34080
28028,63012
28028,22959
28028,60656
28028,34889
28028,66093
28028,20430
28028,10267
28028,54239
28028,29740
28028,21577
28028,59492
28028,1778
28028,44872
28028,21129
28028,64311
28028,44001
28028,45685
28028,11990
28028,79126
28028,5003
28028,61933
28028,14039
28028,891
28028,67088
28028,10389
28028,35102
28028,37390
28028,43778
28028,20037
28028,65479
28028,9202
28028,58943
28028,5640
28028,43877
28028,34562
28028,32622
28028,19684
28028,36793
28028,60025
28028,20265
28028,43446
28028,36134
28028,35819
28028,29319
28028,66421
28028,45014
28028,19657
28028,70176
28028,38639
28028,42296
28028,20262
28028,28626
28028,49875
28028,73562
28028,80982
28028,10054
28028,60520
28028,16061
28028,32958
28028,60399
28028,20013
28028,27379
28028,51693
28028,5933
28028,4074
28028,45051
28028,76821
28028,58521
28028,10406
28028,58413
28028,33280
28028,23403
28028,71507
28028,21671
28028,66327
28028,72238
28028,32814
28028,43569
28028,25616
28028,37553
28028,31964
28028,34968
28028,61748
28028,21376
28028,38712
28028,44965
28028,759
28028,18766
28028,25970
28028,66781
28028,26560
28028,5794
28028,43876
28028,33367
28028,66860
28028,73451
28028,60332
28028,36090
28028,29014
28028,42733
28028,2322
28028,81249
28028,65790
28028,20378
28028,45446
28028,7991
28028,8652
28028,59071
28028,18650
28028,58897
28028,68516
28028,26644
28028,19141
28028,43587
28028,32895
28028,8934
28028,5524
28028,42475
28028,45082
28028,59810
28028,9487
28028,34304
28028,25419
28028,35090
28028,31112
28028,60915
28028,29879
28028,71258
28028,19066
28028,6849
28028,65695
28028,1550
28028,14955
28028,64493
28028,21840
28028,3396
28028,66281
28028,43139
28028,55856
28028,35783
28028,73800
28028,28679
28028,23539
28028,18681
28028,81163
28028,35746
28028,25934
28028,27521
28028,60331
28028,19539
28028,42415
28028,20705
28028,31414
28028,42082
28028,3687
28028,64653
28028,4121
28028,62019
28028,45603
28028,62333
28028,60391
28028,49708
28028,40307
28028,42888
28028,56020
28028,45674
28028,70272
28028,84063
28028,33945
28028,58949
28028,81910
28028,71492
28028,7489
28028,16583
28028,43389
28028,78694
28028,77138
28028,51750
28028,61625
28028,8899
28028,35000
28028,70651
28028,82287
28028,20134
28028,37303
28028,21111
28028,79739
28028,39975
28028,3496
28028,23590
28028,35717
28028,45104
28028,17953
28028,20805
28028,15384
28028,63873
28028,72743
28028,19847
28028,2318
28028,33095
28028,4615
28028,27826
28028,37121
28028,49150
28028,25260
28028,41198
28028,13747
28028,84061
28028,74827
28028,49860
28028,82076
28028,56209
28028,32301
28028,42758
28028,35970
28028,26891
28028,82303
28028,49777
28028,70715
28028,61049
28028,3125
28028,65264
28028,18396
28028,180
28028,24574
28028,65232
28028,58750
28028,63529
28028,42549
28028,17676
28028,17439
28028,60563
28028,82259
28028,78339
28028,30687
28028,37913
28028,45409
28028,76336
28028,34852
28028,45529
28028,2370
28028,52890
28028,45004
28028,28283
28028,58577
28028,66793
28028,38127
28028,60123
28028,63929
28028,21936
28028,1863
28028,35007
28028,23882
28028,6101
28028,27943
28028,60125
28028,41524
28028,30947
28028,62846
28028,20292
28028,33468
28028,5090
28028,60214
28028,37616
28028,34859
28028,10250
28028,46708
28028,527
28028,50765
28028,8117
28028,72226
28028,72771
28028,42729
28028,42392
28028,15104
28028,44918
28028,20422
28028,42829
28028,59711
28028,1379
28028,22704
28028,34073
28028,45747
28028,69892
28028,42413
28028,71316
28028,23787
28028,26634
28028,41221
28028,38457
28028,11991
28028,68503
28028,84080
28028,19492
28028,9655
28028,42713
28028,6260
28028,65275
28028,70563
28028,59629
28028,71539
28028,30070
28028,60387
28028,74120
28028,13950
28028,30821
28028,77143
28028,20301
28028,44976
28028,20387
28028,22929
28028,76436
28028,16510
28028,45081
28028,49343
28028,27312
28028,52532
28028,72810
28028,49941
28028,24128
28028,41444
28028,13912
28028,60479
28028,28625
28028,76213
28028,16348
28028,58704
28028,66829
