# 节点数  边数   ,96302  293298
1117,68859
1117,38829
1117,93173
1117,45858
1117,30950
1117,16498
1117,46006
1117,48522
1117,83210
1117,6468
1117,89871
1117,9892
1117,86756
1117,24851
1117,84279
1117,5657
1117,84229
1117,89960
1117,9056
1117,21277
1117,14697
1117,41454
1117,50751
1117,37532
1117,1238
1117,9245
1117,87965
1117,86896
1117,24138
1117,50274
1117,48613
1117,48015
1117,71441
1117,47197
1117,38239
1117,89876
1117,1536
1117,48804
1117,1698
1117,37205
1117,9239
1117,1299
1117,30612
1117,3530
1117,60282
1117,92483
1117,69721
1117,48027
1117,6604
1117,39787
1117,28797
1117,2720
1117,34208
1117,80575
1117,89317
1117,89952
1117,30412
1117,83134
1117,11800
5928,291
5928,333
5928,3545
68430,2209
77856,3076
77856,2209
77856,9966
77856,61501
77856,28833
80209,80464
35103,69104
84382,46166
84382,85066
28955,24890
59379,59734
14506,95828
14506,55634
14506,56133
14506,76013
14506,14157
14506,91864
14506,92109
14506,51361
14506,21918
14506,13821
14506,19929
14506,11456
14506,44259
14506,20513
14506,14657
14506,632
14506,5212
14506,8938
14506,91611
14506,67133
14506,90777
14506,94758
14506,4430
14506,19988
14506,68440
14506,60100
14506,759
14506,68587
14506,66853
14506,9053
14506,50818
14506,25769
14506,16355
14506,89883
14506,45264
14506,32120
14506,95969
14506,44690
14506,68345
14506,91985
14506,37464
14506,91116
14506,15232
14506,51816
14506,21973
14506,27252
14506,91075
14506,29616
14506,15235
14506,91866
14506,3338
14506,92684
14506,91505
14506,89326
14506,75040
14506,72241
14506,864
14506,91665
14506,54301
14506,61821
14506,80740
14506,28104
14506,20129
14506,3541
14506,90478
14506,47824
14506,72869
14506,2623
14506,70524
14506,69721
14506,6321
14506,40097
14506,55982
14506,92384
14506,6603
14506,15923
14506,3558
14506,14330
14506,73529
14506,79482
14506,51058
14506,7365
14506,30737
14506,11123
14506,24403
14506,4559
14506,42317
14506,43232
14506,6574
14506,1614
84849,59983
84849,54454
70767,21940
70767,22495
67309,73672
11162,23698
11162,45686
1216,50315
47723,13644
7946,90754
64575,60751
15727,55203
5723,12067
5723,62866
7740,7093
28623,30904
11968,41968
685,46456
685,8226
32531,20721
11132,2803
11132,14118
11132,95827
11132,24658
11132,1386
11132,6384
11132,5130
11132,4913
11132,46662
11132,68732
11132,4845
11132,54454
11132,21909
11132,5001
11132,16297
11132,92680
11132,122
28871,21631
28871,59975
67085,24410
67085,83086
5851,5755
5851,8234
5851,1009
32918,31933
32918,3089
32918,61420
32918,9632
82326,47666
33409,71173
33409,46973
80741,35539
51840,52218
92944,22357
79456,41046
42402,61216
42402,75776
44538,76811
29266,7665
40496,3860
40496,46973
23687,25577
23687,68127
18613,51278
78006,67630
9041,40417
9041,80611
9041,45746
11498,19144
11498,27680
11498,20530
11498,70373
11498,28826
11498,26302
11498,11586
11498,47759
11498,39170
11498,19897
73631,51889
5786,170
25120,24613
25120,37200
15341,10397
15341,62471
15341,14997
15341,15425
41328,77112
19089,69104
19089,46163
22632,69181
22632,47377
22632,81445
22632,78045
22632,34228
22632,77987
22632,67758
22632,41361
22632,2822
22632,71412
22632,18659
22632,8428
22632,20811
22632,25842
22632,73616
22632,32386
22632,31641
22632,91483
22632,87690
22632,22790
22632,67025
2020,56936
28095,3785
28095,69250
28095,24410
31933,85466
31933,70928
31933,6391
31933,16906
31933,26492
31933,6980
31933,48308
31933,34195
31933,53079
31933,623
31933,3558
31933,109
31933,49485
31933,4960
3467,13082
3467,69104
3467,64702
3467,6088
3467,4787
3467,30412
3467,63471
3467,3480
7828,69104
7828,11456
9543,89100
9543,47108
66891,46110
32640,65879
32640,94063
32640,61829
32640,44241
32640,54623
32640,2401
32640,10717
32640,72902
32640,6100
32640,94652
32640,14391
34305,10192
9837,232
9837,8365
15724,9791
15724,11053
15724,93168
15724,46973
15724,9632
5010,86885
23561,25724
23561,23048
23561,31632
23561,35079
23561,11370
21652,29683
21652,20801
21652,72723
21652,75208
21652,44851
21652,15250
21652,74779
21652,25731
21652,47398
23427,40503
23427,21723
23427,38847
23427,10053
23427,21292
23427,9179
23427,5579
23427,68330
23427,67439
66388,13399
39375,2848
16760,474
88293,85386
25225,9646
25225,89242
25225,21541
92497,11658
70623,60728
43251,10394
43251,95915
43251,30412
12264,51740
81539,76336
81539,41046
78731,67369
78731,84862
78731,82137
70399,7737
91303,25706
91303,19839
82549,32151
82549,85505
82549,76395
82549,31489
43930,27522
43930,11598
84104,35516
17958,7139
17958,474
17958,51889
17958,11624
17958,57114
17958,58692
27428,70169
27428,2685
27428,67296
27428,46476
26354,1301
70185,68004
70185,67687
70185,83380
31380,46796
31380,64507
31380,66841
31380,47000
31380,35012
31380,80209
31380,13706
31380,81583
31380,67877
31380,81428
31380,61021
31380,74954
31380,80741
31380,34620
31380,57134
31380,41603
31380,67671
31380,83087
31380,53244
31380,46238
31380,47425
31380,58262
31380,50370
31380,42202
31380,81522
31380,81906
31380,29013
31380,75368
31380,15222
31380,75213
31380,47783
31380,41480
31380,24015
31380,66838
31380,73292
31380,95125
31380,21477
31380,32102
31380,28932
31380,22695
31380,81299
31380,61237
31380,48794
31380,67791
31380,11276
31380,85004
31380,47920
31380,3384
31380,95879
31380,47472
31380,48017
31380,76402
31380,46515
31380,31759
31380,31368
31380,31693
31380,45375
31380,34754
31380,87367
31380,14082
31380,69586
31380,95937
31380,32453
31380,74976
31380,69957
31380,38808
31380,22535
31380,22623
31380,11742
31380,38073
31380,73311
31380,93605
31380,34369
31380,82103
31380,70958
31380,31205
31380,67176
31380,15810
31380,11206
31380,40421
31380,70412
31380,76658
31380,88544
31380,27855
31380,1720
31380,88793
31380,79362
31380,79850
31380,68737
31380,41476
31380,1465
31380,72851
31380,9153
31380,30121
31380,47765
31380,87758
31380,45938
31380,28081
31380,38580
31380,95894
31380,73042
31380,78036
31380,3143
31380,71865
31380,73098
31380,46979
31380,15434
31380,76667
31380,89693
31380,86386
31380,86133
31380,4442
31380,72417
31380,87323
31380,11052
31380,61281
31380,47565
31380,34883
31380,12025
31380,27348
31380,68657
31380,88216
31380,57067
31380,38169
31380,44412
31380,45777
31380,86552
31380,68968
31380,72352
31380,72962
31380,48479
31380,69593
31380,49307
31380,75940
31380,76595
31380,75796
31380,42786
31380,22435
31380,66979
31380,7622
31380,8806
31380,48222
31380,23246
31380,23001
31380,26654
31380,64026
31380,6469
31380,81598
31380,43444
31380,89698
31380,48629
31380,62489
31380,21837
31380,87235
31380,7523
31380,48565
31380,793
31380,67023
31380,45372
31380,79763
31380,81801
31380,69181
31380,61193
31380,24692
31380,34876
31380,46291
31380,39858
31380,2870
31380,64510
31380,84244
31380,20657
31380,32209
31380,76607
31380,40827
31380,57510
31380,72854
31380,61182
31380,46384
31380,44781
31380,231
31380,47290
31380,73821
31380,9948
31380,68980
31380,50565
31380,47648
31380,9833
31380,49139
31380,83055
31380,43061
31380,68444
31380,35239
31380,10934
31380,33576
31380,38244
31380,67437
31380,31729
31380,1329
31380,56880
31380,67817
31380,19144
31380,88155
31380,40181
31380,2564
31380,40413
31380,50299
31380,85586
31380,45830
31380,80628
31380,80000
31380,76867
31380,73463
31380,50318
31380,22601
31380,90745
31380,4991
31380,88412
31380,48991
31380,24866
31380,11264
31380,87111
31380,28092
31380,23296
31380,46162
31380,22313
31380,94383
31380,3992
31380,35021
31380,33623
31380,15197
31380,81964
31380,82395
31380,60425
31380,73852
31380,78295
31380,52814
31380,23521
31380,72286
31380,15207
31380,30045
31380,67132
31380,81947
31380,80478
31380,51152
31380,79403
31380,77598
31380,85138
31380,25993
31380,4867
31380,71991
31380,26790
31380,50383
31380,13990
31380,6529
31380,37522
31380,21357
31380,67560
31380,1612
31380,76591
31380,43134
31380,47719
31380,52211
31380,92694
31380,66919
31380,61657
31380,37352
31380,44212
31380,15259
31380,489
31380,85597
31380,3085
31380,68130
31380,64383
31380,33168
31380,49713
31380,68173
31380,47845
31380,29409
31380,42040
31380,22596
31380,83075
31380,45139
31380,27387
31380,34380
31380,18555
31380,44087
31380,81297
31380,26291
31380,5588
31380,23874
31380,93844
31380,63392
31380,36935
31380,47828
31380,79983
31380,10497
31380,29069
31380,3634
31380,15251
31380,50409
31380,41199
31380,93743
31380,16655
31380,11755
31380,6236
31380,73317
31380,22423
31380,50954
31380,47377
31380,72511
31380,68492
31380,76439
31380,81758
31380,65326
31380,68071
31380,78452
31380,81406
31380,31646
31380,44314
31380,40899
31380,50406
31380,27282
31380,22503
31380,32201
31380,93739
31380,94401
31380,10923
31380,47585
31380,9563
31380,38829
31380,75750
31380,42560
31380,30007
31380,23857
31380,67590
31380,70284
31380,48094
31380,31936
31380,79091
31380,31484
31380,54873
31380,58239
31380,20223
31380,93943
31380,666
31380,31981
31380,82106
31380,70858
31380,78241
31380,90135
31380,30475
31380,79551
31380,47491
31380,38491
31380,27503
31380,76304
31380,45939
31380,46088
31380,25614
31380,94264
31380,84969
31380,67212
31380,524
31380,26309
31380,48607
31380,93173
31380,50341
31380,47889
31380,75200
31380,60534
31380,23105
31380,22534
31380,50449
31380,81187
31380,86384
31380,89148
31380,83282
31380,25046
31380,48867
31380,82476
31380,24406
31380,71771
31380,42568
31380,9097
31380,70318
31380,42928
31380,4234
31380,38961
31380,43905
31380,15285
31380,91794
31380,73762
31380,41006
31380,74995
31380,33427
31380,16632
31380,42519
31380,82602
31380,85755
31380,21371
31380,1648
31380,24069
31380,30898
31380,3152
31380,34268
31380,8227
31380,47619
31380,88461
31380,45322
31380,42083
31380,28001
31380,9944
31380,73044
31380,46377
31380,82539
31380,42652
31380,37245
31380,34568
31380,11229
31380,79102
31380,18450
31380,84605
31380,46201
31380,26852
31380,89263
31380,22519
31380,73352
31380,59611
31380,39033
31380,76644
31380,76585
31380,61239
31380,68206
31380,67058
31380,81660
31380,38293
31380,73814
31380,47722
31380,24750
31380,89112
31380,26390
31380,74434
31380,91349
31380,69208
31380,83050
31380,73247
31380,63880
31380,21408
31380,31420
31380,40428
31380,28704
31380,22882
31380,85716
31380,47709
31380,27267
31380,50378
31380,41355
31380,28421
31380,64102
31380,44784
31380,74885
31380,76443
31380,13247
31380,88188
31380,70682
31380,11135
31380,10756
31380,37238
31380,22649
31380,31278
31380,18750
31380,21323
31380,68205
31380,30991
31380,42498
31380,21685
31380,85651
31380,38704
31380,47885
31380,49761
31380,81209
31380,42799
31380,78474
31380,51225
31380,41268
31380,46448
31380,6274
31380,80073
31380,78213
31380,7682
31380,23216
31380,67709
31380,17901
31380,43806
31380,42867
31380,38841
31380,31701
31380,165
31380,70634
31380,78539
31380,73164
31380,81644
31380,93613
31380,15943
31380,10096
31380,56431
31380,13423
31380,41455
31380,5688
31380,21166
31380,9210
31380,76136
31380,57252
31380,53970
31380,94184
31380,55071
31380,76664
31380,71567
31380,83467
31380,71630
31380,16411
31380,78307
31380,35027
31380,61216
31380,75058
31380,44099
31380,43804
31380,50925
31380,16586
31380,47076
31380,15095
31380,63863
31380,76431
31380,4055
31380,87123
31380,73165
31380,72964
31380,44016
31380,30683
31380,87091
31380,45200
31380,42871
31380,89898
31380,68386
31380,10387
31380,75208
31380,77002
31380,19488
31380,81603
31380,9817
31380,42708
31380,19962
31380,85254
31380,71346
31380,75497
31380,10987
31380,73063
31380,82995
31380,75597
31380,42456
31380,63370
31380,48063
31380,32764
31380,9238
31380,82540
31380,47548
31380,93956
31380,3402
31380,18473
31380,64183
31380,1174
31380,42989
31380,84087
31380,15639
31380,43962
31380,42455
31380,39145
31380,1163
31380,48554
31380,76944
31380,80853
31380,21895
31380,77905
31380,48571
31380,55269
31380,81958
31380,50327
31380,76492
31380,8506
31380,41809
31380,45669
31380,78451
31380,42086
31380,81345
31380,76744
31380,41219
31380,7219
31380,81796
31380,58206
31380,58734
31380,73241
31380,80532
31380,43673
31380,15381
31380,8449
31380,68043
31380,44616
31380,87471
31380,93884
31380,82318
31380,69727
31380,32034
31380,74596
31380,23406
31380,76507
31380,81006
31380,74768
31380,80214
31380,89373
31380,50368
31380,6288
31380,35336
31380,40443
31380,6229
31380,89552
31380,6029
31380,85286
31380,73746
31380,60696
31380,89746
31380,48129
31380,42834
31380,81276
31380,83681
31380,66878
31380,28306
31380,73169
31380,44079
31380,11201
31380,31775
31380,87181
31380,47362
31380,70161
31380,60219
31380,50467
31380,31587
31380,31679
31380,22811
31380,20355
31380,82183
31380,83117
31380,76730
31380,76835
31380,66968
31380,49134
31380,10944
31380,69132
31380,2963
31380,93242
31380,63291
31380,41876
31380,22424
31380,23623
31380,79370
31380,22091
31380,82553
31380,83642
31380,31425
31380,22577
31380,73954
31380,2505
31380,37942
31380,78045
31380,85076
31380,47080
31380,2513
31380,82353
31380,51624
31380,54846
31380,22653
31380,37243
31380,41282
31380,34596
31380,30611
31380,26641
31380,47485
31380,47514
31380,40417
31380,74497
31380,89390
31380,32395
31380,42428
31380,77064
31380,94419
31380,91230
31380,4553
31380,75992
31380,43797
31380,28944
31380,22609
31380,71451
31380,66830
31380,69288
31380,85035
31380,21260
31380,78825
31380,6026
31380,61749
31380,71305
31380,25715
31380,50648
31380,76397
31380,46082
31380,47419
31380,23864
31380,51198
31380,32698
31380,44791
31380,21779
31380,81942
31380,33689
31380,50027
31380,90878
31380,20955
31380,83163
31380,69238
31380,31444
31380,78918
31380,40864
31380,67037
31380,93145
31380,31947
31380,47842
31380,67981
31380,26649
31380,80094
31380,76368
31380,72924
31380,20196
31380,32749
31380,3259
31380,43976
31380,34563
31380,68943
31380,73965
31380,49882
31380,83310
31380,66799
31380,22751
31380,29016
31380,15416
31380,41626
31380,45484
31380,37100
31380,21614
31380,33432
31380,553
31380,77326
31380,38729
31380,60496
31380,47409
31380,87027
31380,39164
31380,74541
31380,91315
31380,81252
31380,31581
31380,21787
31380,84446
31380,22740
31380,44096
31380,50392
31380,25058
31380,74273
31380,88158
31380,77142
31380,69154
31380,83751
31380,31707
31380,73093
31380,86733
31380,80428
31380,43886
31380,68971
31380,34619
31380,40779
31380,2674
31380,25781
31380,67456
31380,82797
31380,21789
31380,81447
31380,6499
31380,82728
31380,24175
31380,43959
31380,93732
31380,92852
31380,46192
31380,67177
31380,48415
31380,22628
31380,18892
31380,89805
31380,73942
31380,74921
31380,72715
31380,44496
31380,45840
31380,33054
31380,67180
31380,23351
31380,21401
31380,13319
31380,34174
31380,78965
31380,40167
31380,48115
31380,41048
31380,75760
31380,25009
31380,59667
31380,71752
31380,50616
31380,45483
31380,48034
31380,45844
31380,19312
31380,9437
31380,83462
31380,79943
31380,76720
31380,22430
31380,58770
31380,19969
31380,45110
31380,79367
31380,18510
31380,44591
31380,23144
31380,41238
31380,76951
31380,4470
31380,33021
31380,64052
31380,82633
31380,35783
31380,48699
31380,1005
31380,69702
31380,73817
31380,975
31380,15043
31380,32982
31380,82470
31380,32367
31380,69471
31380,72553
31380,93685
31380,47684
31380,31963
31380,70773
31380,43988
31380,31915
31380,82166
31380,83477
31380,84396
31380,24641
31380,2893
31380,84191
31380,52472
31380,88576
31380,46273
31380,17251
31380,9323
31380,80016
31380,67011
31380,79358
31380,94673
31380,32826
31380,21730
31380,7643
31380,41242
31380,34669
31380,78765
31380,71590
31380,88586
31380,50465
31380,43738
31380,5116
31380,76039
31380,67232
31380,78115
31380,1110
31380,44908
31380,34503
31380,44495
31380,64774
31380,31297
31380,67251
31380,6881
31380,24030
31380,88393
31380,84989
31380,27351
31380,42269
31380,73177
31380,31159
31380,22913
31380,74261
31380,18849
31380,66980
31380,69057
31380,61503
31380,73706
31380,41069
31380,3785
31380,67644
31380,11502
31380,67685
31380,33700
31380,77952
31380,34015
31380,74897
31380,44210
31380,59554
31380,31456
31380,41850
31380,84157
31380,731
31380,5455
31380,14309
31380,21170
31380,43875
31380,63311
31380,47803
31380,75183
31380,46240
31380,73305
31380,51086
31380,93944
31380,71266
31380,21796
31380,73813
31380,82866
31380,82376
31380,84020
31380,82136
31380,45702
31380,21672
31380,61571
31380,78322
31380,80398
31380,26342
31380,68041
31380,15267
31380,21384
31380,43342
31380,59512
31380,43989
31380,14654
31380,32628
31380,9892
31380,84078
31380,69561
31380,44335
31380,29376
31380,72724
31380,32562
31380,22451
31380,46365
31380,6710
31380,23575
31380,27976
31380,43761
31380,77177
31380,46138
31380,83100
31380,21764
31380,49111
31380,43720
31380,86510
31380,75758
31380,52293
31380,84404
31380,73898
31380,94271
31380,11062
31380,43658
31380,95958
31380,4654
31380,41117
31380,64415
31380,21542
31380,9047
31380,75181
31380,22456
31380,81347
31380,51209
31380,89537
31380,43821
31380,85502
31380,54474
31380,91452
31380,74492
31380,24367
31380,32074
31380,50272
31380,47850
31380,74614
31380,2905
31380,10368
31380,41271
31380,21576
31380,34522
31380,9175
31380,93710
31380,38062
31380,29891
31380,42722
31380,82029
31380,67987
31380,43241
31380,51039
31380,32627
31380,6646
31380,41171
31380,60437
31380,86219
31380,49952
31380,1390
31380,15449
31380,44493
31380,41891
31380,37282
31380,85761
31380,15001
31380,73951
31380,64048
31380,78710
31380,31592
31380,42079
31380,11133
31380,44284
31380,27254
31380,21374
31380,78497
31380,44090
31380,77206
31380,7908
31380,27699
31380,6038
31380,41576
31380,857
31380,55181
31380,48752
31380,76451
31380,46021
31380,70470
31380,62541
31380,22855
31380,43729
31380,45150
31380,43454
31380,67140
31380,72168
31380,89986
31380,55648
31380,29960
31380,925
31380,93227
31380,67780
31380,57246
31380,81945
31380,51275
31380,40811
31380,31473
31380,40887
31380,39993
31380,77113
31380,35279
31380,37299
31380,41878
31380,43156
31380,13351
31380,95846
31380,81324
31380,37055
31380,70617
31380,30469
31380,23774
31380,42230
31380,49375
31380,42729
31380,88044
31380,46165
31380,54486
31380,71622
31380,71157
31380,76498
31380,64976
31380,72864
31380,14219
31380,68797
31380,73792
31380,32696
31380,89960
31380,22871
31380,89615
31380,29599
31380,27575
31380,76983
31380,81587
31380,41972
31380,47768
31380,41027
31380,40992
31380,41640
31380,4471
31380,10984
31380,80138
31380,81266
31380,50987
31380,6856
31380,30485
31380,41632
31380,6003
31380,38835
31380,82733
31380,35009
31380,15108
31380,43538
31380,4036
31380,50309
31380,41161
31380,45940
31380,16762
31380,70730
31380,73138
31380,25871
31380,15532
31380,74489
31380,6384
31380,39888
31380,37392
31380,1579
31380,73296
31380,44326
31380,80126
31380,47314
31380,41963
31380,21791
31380,13231
31380,49793
31380,73607
31380,43152
31380,82431
31380,95031
31380,46213
31380,75229
31380,51060
31380,32057
31380,85691
31380,39325
31380,50821
31380,6508
31380,85757
31380,49746
31380,33776
31380,24384
31380,82867
31380,25167
31380,76464
31380,22955
31380,86092
31380,33437
31380,32284
31380,34272
31380,47530
31380,34400
31380,23159
31380,27185
31380,81735
31380,80271
31380,69724
31380,2923
31380,38051
31380,71973
31380,25660
31380,69317
31380,38964
31380,75593
31380,22889
31380,11234
31380,61703
31380,33174
31380,24127
31380,68034
31380,1848
31380,50263
31380,23655
31380,73503
31380,49254
31380,51171
31380,13226
31380,90215
31380,5386
31380,70735
31380,15575
31380,912
31380,76677
31380,11366
31380,39208
31380,41877
31380,49002
31380,22484
31380,74853
31380,10043
31380,67442
31380,6097
31380,49117
31380,38581
31380,36398
31380,22096
31380,41233
31380,68611
31380,22722
31380,48610
31380,40485
31380,40103
31380,32720
31380,75967
31380,50416
31380,22064
31380,80150
31380,43218
31380,47332
31380,22719
31380,31997
31380,56342
31380,83953
31380,92383
31380,11017
31380,69170
31380,17996
31380,36795
31380,69039
31380,22460
31380,30654
31380,58630
31380,6418
31380,4381
31380,50456
31380,87597
31380,66999
31380,11384
31380,66886
31380,37154
31380,26164
31380,81648
31380,24224
31380,75854
31380,82471
31380,36628
31380,48750
31380,28674
31380,42050
31380,35620
31380,39059
31380,70534
31380,23914
31380,43296
31380,50364
31380,772
31380,21139
31380,29059
31380,76356
31380,29734
31380,6271
31380,49116
31380,37250
31380,76438
31380,83835
31380,68963
31380,40430
31380,32396
31380,47798
31380,2479
31380,92708
31380,75220
31380,22836
31380,50910
31380,8709
31380,9429
31380,67581
31380,21018
31380,67392
31380,78286
31380,29825
31380,21524
31380,48768
31380,36722
31380,9746
31380,5976
31380,47521
31380,50492
31380,68375
31380,10358
31380,38292
31380,28446
31380,39195
31380,34652
31380,69589
31380,33325
31380,81375
31380,21447
31380,7417
31380,75108
31380,1595
31380,16641
31380,73704
31380,24409
31380,3611
31380,75804
31380,48247
31380,63696
31380,40063
31380,84214
31380,32050
31380,26316
31380,21052
31380,92606
31380,40024
31380,29015
31380,30805
31380,68962
31380,21939
31380,47458
31380,23192
31380,35000
31380,47099
31380,3937
31380,73888
31380,4430
31380,70827
31380,51084
31380,71188
31380,69031
31380,56139
31380,45096
31380,47968
31380,63888
31380,51159
31380,80260
31380,96099
31380,37892
31380,67448
31380,93514
31380,81631
31380,8136
31380,18603
31380,48548
31380,89729
31380,87960
31380,58700
31380,70389
31380,9707
31380,39095
31380,80682
31380,93942
31380,22585
31380,41781
31380,23636
31380,90924
31380,44728
31380,3731
31380,26374
31380,39992
31380,50518
31380,20234
31380,23299
31380,17132
31380,72995
31380,83036
31380,22277
31380,2475
31380,36954
31380,4969
31380,31146
31380,41588
31380,55441
31380,28269
31380,46089
31380,15250
31380,96097
31380,85345
31380,56326
31380,93701
31380,64114
31380,36019
31380,47826
31380,40280
31380,30097
31380,93961
31380,56228
31380,80751
31380,69738
31380,3327
31380,74595
31380,20748
31380,181
31380,27492
31380,74559
31380,67235
31380,72579
31380,47600
31380,19893
31380,19614
31380,69214
31380,93905
31380,89309
31380,34181
31380,42439
31380,50869
31380,87039
31380,38919
31380,51003
31380,2528
31380,60100
31380,50405
31380,31642
31380,67057
31380,76369
31380,42665
31380,68719
31380,73057
31380,24515
31380,1941
31380,39102
31380,26709
31380,6591
31380,31279
31380,68721
31380,46443
31380,34475
31380,71774
31380,22750
31380,37362
31380,5481
31380,68829
31380,42115
31380,38928
31380,11217
31380,52399
31380,530
31380,57472
31380,8841
31380,82458
31380,83069
31380,47793
31380,47435
31380,16816
31380,50313
31380,22881
31380,47904
31380,68270
31380,1414
31380,25346
31380,38044
31380,51236
31380,79834
31380,47456
31380,81442
31380,26598
31380,29814
31380,46118
31380,43023
31380,13227
31380,78271
31380,96118
31380,21890
31380,10555
31380,47776
31380,6769
31380,74608
31380,80585
31380,68188
31380,81686
31380,33518
31380,69027
31380,84569
31380,15475
31380,34327
31380,87965
31380,22759
31380,50375
31380,22845
31380,25622
31380,87152
31380,18519
31380,50491
31380,55692
31380,30582
31380,59656
31380,83111
31380,56430
31380,26984
31380,46357
31380,15436
31380,69127
31380,31996
31380,86896
31380,18336
31380,67187
