dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_3982w
259,4.014489193598277
80,3.7000876662180104
205,3.7253323098093993
196,4.19530255384452
200,4.199557613495435
180,3.900000235854982
288,4.099996628415313
221,3.9
216,4.0
213,3.2000004893474348
208,3.8016141661191165
206,4.000001670605057
201,3.500002176421113
197,4.199888857628927
139,4.199989101594265
151,4.0
224,4.399986881419189
141,4.199984664363811
68,4.397674793402989
285,4.197890686158492
176,3.9
273,4.099999999999995
183,4.199998707483738
150,4.199993505839044
126,3.9000000000000994
127,4.0
131,3.500000079103625
118,3.9028431910301746
220,3.5000000534776787
218,4.196954617089788
189,4.19995213262615
186,3.9000000097846628
175,4.699999904240669
174,4.09999999999739
147,4.199547884434021
111,4.0
22,3.999999999999713
125,3.7002513026017416
129,4.1
195,4.397605984778893
210,4.0
87,3.801963548302378
177,3.8001373077880247
164,3.700061668446605
168,3.701715242272191
253,3.900000292552691
123,3.8999999999999853
184,4.1
182,3.7000162589588625
162,4.60092793294504
155,3.0
219,4.19999996381887
278,4.199950280267421
121,3.7008220055505023
124,3.701794606231868
81,3.9
171,4.199997998447956
136,4.1999984615520685
130,3.9
276,4.099999999716675
214,3.9000000000792086
279,4.199999966571839
207,4.099999999996998
209,4.0
265,4.199675773588183
225,4.6006919427664315
144,4.199469226348993
284,4.10000000000031
173,4.600328277189681
122,4.0
282,4.39984901205814
179,3.9000000008256253
149,3.8014389668190836
187,3.9
137,4.100000000053749
132,3.7000188790984336
241,4.099999999999991
274,4.0
287,4.1999970378637554
190,4.1999999999914
185,4.600211918394619
229,3.801931269463261
148,3.700217387453154
289,3.9
228,3.2988625769186153
292,3.9
281,4.199999983016222
128,3.8999862761544692
227,4.199997159377959
226,4.1
223,3.799998637003403
230,4.199999954771856
286,4.19998809423614
215,4.2997180170099485
