# 节点数  边数   ,72166  293298
26777,56238
26777,41535
26777,11897
26777,24483
26777,51841
26777,64607
26777,24500
26777,7058
26777,17034
26777,59287
26777,22201
26777,5511
26777,3015
26777,48395
26777,50958
26777,9604
26777,19488
26777,70774
26777,60242
26777,5096
26777,34028
26777,40885
26777,28546
26777,42513
26777,28123
26777,69012
26777,69983
26777,3062
26777,25566
26777,28608
26777,3920
26777,1032
26777,7940
26777,51723
26777,47845
26777,8586
26777,4884
26777,33827
26777,28188
26777,28471
26777,46885
26777,58625
26777,19383
26777,37436
26777,5100
26777,2261
26777,1640
26777,71978
26777,12568
26777,31096
26777,43686
26777,28837
26777,15417
26777,66394
26777,8334
26777,59845
26777,5962
26777,61859
26777,45635
26777,49140
26777,43348
26777,40977
26777,15013
26777,17168
26777,59355
26777,49415
26777,9431
26777,34556
26777,39111
26777,54722
26777,6558
26777,43743
26777,54720
26777,40778
26777,10957
26777,11320
26777,44331
26777,46631
26777,78
26777,66917
26777,44198
26777,7316
26777,21298
26777,41954
26777,34664
26777,3915
26777,44379
26777,44898
26777,7564
26777,36433
26777,27004
26777,9684
26777,35930
26777,45454
26777,32822
26777,69745
2709,24553
2709,70103
2709,461
2709,45704
2709,2325
2709,3376
2709,25264
2709,702
2709,24657
2709,38193
36637,14986
547,5034
547,593
547,37827
9068,3926
9068,18927
30877,16587
13534,13907
13534,16935
13534,9462
21381,70461
49041,6471
39931,16934
17453,19855
17453,68243
17453,50477
1076,42579
1076,7322
1076,17274
1076,46710
1076,38629
1076,58554
1076,2739
4559,45704
45907,60090
47538,53820
19409,171
19409,7004
36616,38920
2185,13332
2185,1752
2185,9961
67872,27750
67872,22380
67872,46753
16600,70532
16600,61782
16600,57128
16600,59560
16600,32420
16600,65616
16600,70554
16600,36199
16600,27326
16600,26095
33078,22487
33078,10933
33078,55496
33078,56093
33078,14819
33078,39633
33078,2342
33078,53758
33078,7486
33078,2544
28432,4886
18963,71098
18963,46156
18963,35407
18963,69435
18963,49887
18963,63156
53048,37039
53048,57094
53048,17725
53048,66749
53048,3864
53048,65806
53048,53689
53048,67850
53048,55173
53048,39193
53048,61623
53048,49846
53048,23976
38099,13332
38099,34749
38099,41116
42730,29111
1062,37273
1062,21618
1062,72116
1062,51083
1062,30444
1062,70106
1062,35940
1062,24182
1062,13043
1062,36065
1062,37990
1062,62424
1062,5473
1062,67755
1062,8186
1062,65327
1062,19536
1062,63315
1062,4814
1062,63272
1062,67828
1062,7527
1062,16347
1062,11743
1062,32251
1062,39624
1062,29501
1062,1179
1062,7685
1062,66264
1062,65445
1062,18915
1062,39240
1062,38062
1062,37617
1062,53111
1062,36932
1062,30028
1062,67758
1062,1449
1062,38210
1062,1581
1062,29232
1062,7680
1062,1234
1062,23904
1062,3102
1062,45391
1062,69643
1062,51780
1062,37629
1062,5594
1062,30999
1062,22541
1062,2378
1062,27060
1062,60244
1062,67341
1062,67821
1062,23739
1062,62358
1062,9724
5006,284
5006,325
5006,3117
50762,1961
58015,2690
58015,1961
58015,8241
58015,46209
58015,22570
59952,60151
27746,51261
63397,36199
63397,63968
22672,19566
44861,45073
11623,71863
11623,42652
11623,42957
11623,56475
11623,11402
11623,69219
11623,69397
11623,40097
11623,16944
11623,11145
11623,15302
11623,9440
11623,34645
11623,15673
11623,11723
11623,607
11623,4454
11623,7430
11623,69070
11623,49637
11623,68465
11623,71205
11623,3812
11623,15334
11623,50767
11623,45300
11623,730
11623,50878
11623,49372
11623,7525
11623,39677
11623,20235
11623,12931
11623,67763
11623,35474
11623,25200
11623,71967
11623,34985
11623,50689
11623,69315
11623,29440
11623,68714
11623,12121
11623,40391
11623,16996
11623,21354
11623,68685
11623,23128
11623,12124
11623,69221
11623,2925
11623,69791
11623,68997
11623,67346
11623,55788
11623,53709
11623,821
11623,69108
11623,41819
11623,46431
11623,60383
11623,22036
11623,15422
11623,3113
11623,68230
11623,37455
11623,54145
11623,2291
11623,52384
11623,51780
11623,5339
11623,31199
11623,42856
11623,69591
11623,5593
11623,12624
11623,3129
11623,11517
11623,54660
11623,59355
11623,39861
11623,6210
11623,24009
11623,9133
11623,19151
11623,3915
11623,33017
11623,33800
11623,5568
11623,1509
63790,45229
63790,41903
52594,16964
52594,17423
49800,54772
9172,18515
9172,35805
1158,39270
37370,11009
6694,68444
48109,45719
12499,42407
4857,9908
4857,47069
6535,5999
22388,24143
9844,32715
659,36436
659,6867
25585,15829
9142,2453
9142,11374
9142,71862
9142,19363
9142,1315
9142,5395
9142,4384
9142,4196
9142,36561
9142,50997
9142,4151
9142,41903
9142,16935
9142,4274
9142,12896
9142,69789
9142,119
22601,16680
22601,45221
49592,19158
49592,62315
4948,4880
4948,6875
4948,955
25929,25025
25929,2700
25929,46156
25929,7979
61684,37323
26368,52904
26368,36736
60384,28060
40409,40648
69969,17300
59331,31891
33088,46026
33088,56302
34867,57193
22902,6471
31468,3375
31468,36736
18504,20097
18504,50498
14398,40042
58133,50080
7513,31422
7513,60275
7513,35858
9477,14758
9477,21708
9477,15682
9477,52273
9477,22565
9477,20641
9477,9556
9477,37402
9477,30680
9477,15277
54740,40445
4902,165
19767,19321
19767,29228
12205,8582
12205,46833
12205,11918
12205,12268
32147,57450
14719,51261
14719,36196
17553,51333
17553,37079
17553,60949
17553,58165
17553,27077
17553,58116
17553,50188
17553,32176
17553,2470
17553,53087
17553,14428
17553,7025
17553,15915
17553,20290
17553,54729
17553,25455
17553,24744
17553,68981
17553,66050
17553,17704
17553,49536
1829,43450
22028,3304
22028,51391
22028,19158
25025,64272
25025,52725
25025,5401
25025,13332
25025,20791
25025,5912
25025,37848
25025,27048
25025,41116
25025,600
25025,3129
25025,106
25025,38698
25025,4237
3047,10574
3047,51261
3047,48195
3047,5144
3047,4106
3047,23739
3047,47419
3047,3059
6600,51261
6600,9440
7914,67179
7914,36853
49408,36148
25687,48837
25687,70714
25687,46435
25687,34632
25687,42023
25687,2084
25687,8815
25687,54167
25687,5154
25687,71133
25687,11554
27141,8428
8140,226
8140,6977
12497,8102
12497,9066
12497,70103
12497,36736
12497,7979
4282,65437
18386,20199
18386,17937
18386,24735
18386,27724
18386,9358
16699,23188
16699,15905
16699,54052
16699,55914
16699,35114
16699,12138
16699,55600
16699,20205
16699,37099
18272,31473
18272,16766
18272,30453
18272,8309
18272,16361
18272,7630
18272,4756
18272,50675
18272,49913
49109,10812
30812,2493
13232,461
66530,64205
19853,7991
19853,67291
19853,16592
69657,9612
52463,45704
33816,8579
33816,71925
33816,23739
10034,40336
61031,56759
61031,31891
58722,49851
58722,63802
58722,61527
52292,6532
68848,20183
68848,15235
61873,25231
61873,64307
61873,56814
61873,24599
34389,21567
34389,9565
63170,28044
13943,6038
13943,461
13943,40445
13943,9586
13943,43551
13943,44466
21499,52108
21499,2349
21499,49787
21499,36450
20682,1236
52120,50402
52120,50127
52120,62561
24493,36637
24493,48067
24493,49360
24493,36762
24493,27667
24493,59952
24493,11061
24493,61069
24493,50288
24493,60932
24493,45902
24493,55727
24493,60384
24493,27374
24493,43562
24493,32386
24493,50112
24493,62316
24493,41197
24493,36260
24493,37126
24493,44227
24493,39315
24493,32921
24493,61016
24493,61338
24493,22720
24493,56019
24493,12112
24493,55919
24493,37423
24493,32272
24493,18800
24493,49357
24493,54471
24493,71434
24493,16532
24493,25185
24493,22653
24493,17613
24493,60826
24493,46040
24493,38202
24493,50216
24493,9275
24493,63916
24493,37538
24493,2970
24493,71899
24493,37164
24493,37619
24493,56821
24493,36474
24493,24861
24493,24487
24493,24795
24493,35567
24493,27475
24493,65801
24493,11346
24493,51675
24493,71942
24493,25513
24493,55742
24493,51966
24493,30427
24493,17462
24493,17545
24493,9681
24493,29893
24493,54485
24493,70381
24493,27182
24493,61500
24493,52751
24493,24376
24493,49677
24493,12551
24493,9214
24493,31424
24493,52300
24493,57058
24493,66725
24493,21849
24493,1603
24493,66930
24493,59262
24493,59656
24493,51000
24493,32269
24493,1383
24493,54130
24493,7608
24493,23542
24493,37407
24493,66103
24493,36008
24493,22014
24493,30272
24493,71909
24493,54282
24493,58158
24493,2744
24493,53433
24493,54323
24493,36742
24493,12276
24493,57065
24493,67624
24493,65009
24493,64824
24493,3824
24493,53836
24493,65773
24493,9065
24493,46071
24493,37243
24493,27579
24493,9886
24493,21429
24493,50935
24493,66467
24493,43525
24493,29972
24493,34764
24493,35883
24493,65155
24493,51165
24493,53786
24493,54213
24493,37954
24493,51682
24493,38560
24493,56423
24493,57003
24493,56318
24493,33422
24493,17365
24493,49490
24493,6429
24493,7320
24493,37786
24493,18117
24493,17896
24493,20919
24493,47769
24493,5474
24493,61082
24493,33985
24493,67629
24493,38074
24493,46845
24493,16869
24493,65705
24493,6343
24493,38027
24493,760
24493,49534
24493,35565
24493,59581
24493,61249
24493,51333
24493,46009
24493,19396
24493,27573
24493,36304
24493,31033
24493,2513
24493,48068
24493,63285
24493,15766
24493,25283
24493,57013
24493,31684
24493,43783
24493,54132
24493,46000
24493,36381
24493,35053
24493,225
24493,37007
24493,54899
24493,8227
24493,51174
24493,39472
24493,37310
24493,8137
24493,38441
24493,62289
24493,33657
24493,50770
24493,27841
24493,8949
24493,26526
24493,30031
24493,49911
24493,24831
24493,1263
24493,43422
24493,50237
24493,14758
24493,66418
24493,31268
24493,2235
24493,31419
24493,39257
24493,64376
24493,35920
24493,60289
24493,59779
24493,57245
24493,54603
24493,39273
24493,17524
24493,68437
24493,4266
24493,66624
24493,38340
24493,19547
24493,9264
24493,65609
24493,22025
24493,18157
24493,36195
24493,17267
24493,70944
24493,3486
24493,27675
24493,26570
24493,12096
24493,61382
24493,61744
24493,45490
24493,54925
24493,58373
24493,40981
24493,18351
24493,53740
24493,12103
24493,23485
24493,49636
24493,61366
24493,60161
24493,39939
24493,59289
24493,57823
24493,64023
24493,20403
24493,4168
24493,53526
24493,21018
24493,39327
24493,11276
24493,5529
24493,29493
24493,16418
24493,50020
24493,1508
24493,56999
24493,33713
24493,37366
24493,40641
24493,69797
24493,49435
24493,46319
24493,29351
24493,34609
24493,12145
24493,476
24493,64385
24493,2697
24493,50501
24493,47987
24493,26153
24493,38856
24493,50535
24493,37475
24493,22990
24493,32779
24493,17519
24493,62307
24493,35365
24493,21465
24493,27190
24493,14352
24493,34509
24493,60824
24493,20631
24493,4762
24493,18674
24493,70558
24493,47374
24493,29017
24493,37459
24493,59764
24493,8659
24493,22764
24493,3190
24493,12139
24493,39350
24493,32031
24493,70480
24493,13156
24493,9692
24493,5271
24493,54491
24493,17353
24493,39772
24493,37079
24493,53906
24493,50807
24493,56857
24493,61213
24493,48538
24493,50453
24493,58492
24493,60915
24493,24749
24493,34688
24493,31752
24493,39347
24493,21376
24493,17430
24493,25275
24493,70478
24493,70959
24493,8938
24493,37258
24493,7929
24493,30444
24493,56280
24493,33230
24493,23454
24493,18659
24493,50047
24493,52209
24493,37684
24493,25027
24493,59027
24493,24594
24493,42191
24493,44214
24493,15490
24493,70623
24493,640
24493,25070
24493,61503
24493,52671
24493,58328
24493,67965
24493,23786
24493,59408
24493,37181
24493,30209
24493,21554
24493,56730
24493,36009
24493,36132
24493,20116
24493,70853
24493,63889
24493,49711
24493,510
24493,20646
24493,38058
24493,70106
24493,39291
24493,37509
24493,55907
24493,45565
24493,17987
24493,17461
24493,39384
24493,60736
24493,65007
24493,67217
24493,62482
24493,19701
24493,38253
24493,61809
24493,19154
24493,53368
24493,33236
24493,7565
24493,52231
24493,33544
24493,3662
24493,30536
24493,34370
24493,12166
24493,69180
24493,54850
24493,31853
24493,55754
24493,26386
24493,13142
24493,33194
24493,61920
24493,64524
24493,16431
24493,1537
24493,18849
24493,24138
24493,2752
24493,27110
24493,6868
24493,37285
24493,66665
24493,35524
24493,32816
24493,21955
24493,8224
24493,54284
24493,36375
24493,61864
24493,33308
24493,29263
24493,27330
24493,9235
24493,59036
24493,14258
24493,63589
24493,36230
24493,21071
24493,67310
24493,17446
24493,54514
24493,45012
24493,30585
24493,57045
24493,56994
24493,46041
24493,50567
24493,49567
24493,61135
24493,30069
24493,54893
24493,37369
24493,19450
24493,67188
24493,20711
24493,55363
24493,68883
24493,51354
24493,62284
24493,54437
24493,47672
24493,16467
24493,24533
24493,31428
24493,22464
24493,17792
24493,64488
24493,37358
24493,21367
24493,39323
24493,32171
24493,22258
24493,47825
24493,35056
24493,55679
24493,56861
24493,10708
24493,66448
24493,52516
24493,9145
24493,8842
24493,29257
24493,17569
24493,24425
24493,14492
24493,16388
24493,50566
24493,24213
24493,33176
24493,16731
24493,64429
24493,30354
24493,37505
24493,38884
24493,60749
24493,33434
24493,58508
24493,40002
24493,32097
24493,36429
24493,5302
24493,59838
24493,58303
24493,6484
24493,18088
24493,50146
24493,13900
24493,34294
24493,33492
24493,30450
24493,24803
24493,160
24493,52474
24493,58557
24493,54372
24493,61124
24493,70383
24493,12639
24493,8345
24493,43141
24493,10824
24493,32252
24493,4835
24493,16243
24493,7656
24493,56584
24493,43635
24493,41637
24493,70795
24493,42322
24493,57062
24493,53219
24493,62629
24493,53266
24493,12977
24493,58382
24493,27678
24493,46026
24493,55799
24493,34520
24493,34293
24493,39747
24493,13111
24493,36826
24493,12010
24493,47658
24493,56849
24493,3531
24493,65619
24493,54373
24493,54215
24493,34457
24493,23964
24493,65593
24493,35418
24493,33496
24493,67776
24493,50723
24493,8573
24493,55914
24493,57357
24493,14990
24493,61087
24493,8125
24493,33354
24493,15318
24493,64112
24493,53031
24493,56090
24493,9000
24493,54298
24493,62240
24493,56169
24493,33136
24493,47358
24493,37663
24493,25796
24493,7679
24493,61865
24493,37232
24493,70634
24493,2985
24493,14281
24493,47866
24493,1117
24493,33592
24493,63154
24493,12435
24493,34413
24493,33135
24493,30664
24493,1106
24493,38018
24493,57308
24493,60469
24493,16921
24493,58051
24493,38031
24493,42443
24493,61376
24493,39280
24493,56905
24493,7081
24493,32569
24493,35788
24493,58491
24493,32819
24493,60866
24493,57133
24493,32050
24493,6093
24493,61244
24493,44194
24493,44495
24493,54433
24493,60207
24493,34182
24493,12235
24493,7039
24493,50434
24493,34930
24493,65882
24493,70588
24493,61677
24493,51785
24493,25121
24493,55483
24493,18253
24493,56920
24493,60592
24493,55593
24493,59956
24493,67383
24493,39313
24493,5312
24493,27906
24493,31437
24493,5265
24493,67518
24493,5090
24493,64137
24493,54835
24493,45680
24493,67661
24493,37711
24493,33466
24493,60805
24493,62801
24493,49397
24493,22178
24493,54377
24493,34505
24493,9209
24493,24875
24493,65662
24493,37067
24493,52101
24493,45352
24493,39398
24493,24693
24493,24782
24493,17725
24493,15572
24493,61568
24493,62343
24493,57122
24493,57216
24493,49479
24493,38437
24493,8959
24493,51286
24493,2598
24493,70148
24493,47309
24493,32627
24493,17354
24493,18441
24493,59267
24493,17094
24493,61877
24493,62773
24493,24537
24493,17500
24493,55014
24493,2180
24493,29795
24493,58165
24493,63977
24493,36829
24493,2188
24493,61709
24493,40268
24493,42173
24493,17573
24493,29261
24493,32109
24493,27355
24493,23903
24493,20908
24493,37176
24493,37201
24493,31422
24493,55406
24493,67393
24493,25463
24493,33111
24493,57410
24493,70974
24493,68800
24493,3910
24493,56461
24493,34287
24493,22663
24493,17532
24493,53121
24493,49349
24493,51423
24493,63942
24493,16330
24493,58799
24493,5088
24493,46385
24493,52993
24493,20192
24493,39543
24493,56816
24493,36128
24493,37120
24493,18665
24493,39977
24493,25741
24493,35062
24493,16817
24493,61362
24493,26629
24493,39076
24493,68537
24493,16048
24493,62382
24493,51381
24493,24555
24493,58880
24493,31717
24493,49548
24493,70084
24493,25038
24493,37472
24493,50381
24493,20914
24493,59855
24493,56788
24493,54181
24493,15469
24493,25783
24493,2849
24493,34422
24493,27327
24493,51146
24493,55025
24493,38978
24493,62504
24493,49318
24493,17665
24493,22723
24493,12261
24493,32409
24493,35655
24493,29148
24493,16663
24493,26391
24493,537
24493,57612
24493,30371
24493,45538
24493,37110
24493,65542
24493,30676
24493,55439
24493,68857
24493,60783
24493,24687
24493,16823
24493,63449
24493,17655
24493,34517
24493,39335
24493,19710
24493,55241
24493,66421
24493,57470
24493,51306
24493,62862
24493,24809
24493,54320
24493,65307
24493,60122
24493,34354
24493,51167
24493,27373
24493,31643
24493,2338
24493,20245
24493,49928
24493,62081
24493,16824
24493,60951
24493,5501
24493,62024
24493,18949
24493,34411
24493,70473
24493,69900
24493,36224
24493,49678
24493,37913
24493,17550
24493,14588
24493,67701
24493,55004
24493,55705
24493,54046
24493,34828
24493,35927
24493,26057
24493,49681
24493,18203
24493,16460
24493,10762
24493,27029
24493,58918
24493,31257
24493,37699
24493,31893
24493,56289
24493,19671
24493,45046
24493,53354
24493,39515
24493,35654
24493,37636
24493,35931
24493,14879
24493,7841
24493,62625
24493,59736
24493,57112
24493,17360
24493,44520
24493,15324
24493,35338
24493,59264
24493,14315
24493,34911
24493,18021
24493,32069
24493,57315
24493,3847
24493,26025
24493,47789
24493,61941
24493,28249
24493,38129
24493,951
24493,51765
24493,54895
24493,923
24493,11963
24493,25989
24493,61804
24493,25436
24493,51579
24493,53941
24493,70429
24493,37341
24493,25054
24493,52599
24493,34432
24493,25008
24493,61552
24493,62637
24493,63409
24493,19347
24493,2536
24493,63244
24493,40805
24493,66750
24493,36288
24493,13579
24493,7749
24493,59791
24493,49522
24493,59260
24493,71150
24493,25847
24493,16772
24493,6450
24493,32072
24493,27414
24493,58747
24493,53238
24493,66759
24493,39396
24493,34239
24493,4372
24493,56497
24493,49728
24493,58220
24493,1056
24493,35161
24493,27276
24493,34827
24493,48242
24493,24440
24493,49747
24493,5817
24493,18815
24493,66609
24493,63903
24493,21431
24493,32976
24493,54384
24493,24339
24493,17821
24493,55229
24493,14563
24493,49491
24493,51233
24493,46210
24493,54802
24493,31912
24493,3304
24493,50091
24493,9481
24493,50125
24493,26639
24493,58086
24493,26911
24493,55689
24493,34607
24493,44979
24493,24567
24493,32605
24493,63214
24493,703
24493,4660
24493,11502
24493,16247
24493,34346
24493,47322
24493,37439
24493,55892
24493,36262
24493,54482
24493,39883
24493,70624
24493,52963
24493,16831
24493,54892
24493,62140
24493,61728
24493,63099
24493,61526
24493,35820
24493,16719
24493,46255
24493,58393
24493,60101
24493,20674
24493,50432
24493,12151
24493,16444
24493,33891
24493,44950
24493,34433
24493,11722
24493,25676
24493,8186
24493,63146
24493,51655
24493,34707
24493,22971
24493,54053
24493,25615
24493,17381
24493,36364
24493,5672
24493,18399
24493,21938
24493,34259
24493,57498
24493,36172
24493,62329
24493,16804
24493,38417
24493,34223
24493,65117
24493,56287
24493,40699
24493,63415
24493,54965
24493,70859
24493,9075
24493,34170
24493,71958
24493,3994
24493,31957
24493,48004
24493,16593
24493,7519
24493,55890
24493,17386
24493,60868
24493,39988
24493,67505
24493,34306
24493,64305
24493,41920
24493,68954
24493,55402
24493,19117
24493,25159
24493,39238
24493,37480
24493,55497
24493,2546
24493,8561
24493,32100
24493,16627
24493,27288
24493,7626
24493,70451
24493,29885
24493,23357
24493,33366
24493,61434
24493,50386
24493,33808
24493,39845
24493,25675
24493,5627
24493,32006
24493,45498
24493,64884
24493,39026
24493,1319
24493,12291
24493,34826
24493,32640
24493,29296
24493,64529
24493,11921
24493,55011
24493,47786
24493,58706
24493,24698
24493,32813
24493,9143
24493,34663
24493,21356
24493,16434
24493,58527
24493,34512
24493,57521
24493,6666
24493,21722
24493,5099
24493,32360
24493,814
24493,42391
24493,38168
24493,56868
24493,36079
24493,52341
24493,46878
24493,17765
24493,34232
24493,35374
24493,33995
24493,49644
24493,53653
24493,67849
24493,42660
24493,23413
24493,877
24493,70138
24493,50205
24493,43629
24493,61364
24493,40040
24493,31669
24493,24583
24493,31740
24493,31121
24493,57451
24493,27870
24493,29311
24493,32629
24493,33733
24493,10782
24493,71875
24493,60849
24493,29107
24493,52458
24493,23780
24493,18583
24493,32944
24493,38607
24493,33371
24493,66331
24493,36198
24493,41930
24493,53262
24493,52892
24493,56911
24493,48359
24493,54140
24493,11441
24493,51040
24493,54874
24493,25739
24493,67828
24493,17781
24493,67562
24493,23111
24493,21612
24493,57343
24493,61073
24493,32719
24493,37410
24493,31874
24493,31839
24493,32420
24493,3848
24493,8997
24493,59895
24493,60796
24493,39802
24493,5796
24493,23792
24493,32414
24493,5067
24493,30447
24493,62028
24493,27664
24493,12023
24493,34067
24493,3517
24493,39265
24493,31997
24493,36010
24493,13233
24493,52562
24493,54353
24493,20314
24493,12360
24493,55401
24493,5395
24493,31056
24493,29379
24493,1487
24493,54474
24493,34699
24493,59883
24493,37027
24493,32710
24493,16826
24493,10694
24493,38909
24493,54721
24493,33729
24493,61771
24493,71383
24493,36240
24493,55930
24493,39863
24493,25144
24493,64464
24493,30783
24493,39679
24493,5510
24493,64526
24493,38875
24493,26707
24493,19134
24493,62141
24493,19806
24493,56879
24493,17862
24493,64798
24493,26395
24493,25355
24493,27114
24493,37216
24493,27205
24493,18033
24493,21301
24493,61197
24493,60004
24493,51783
24493,2563
24493,29875
24493,53513
24493,20147
24493,51447
24493,30538
24493,56165
24493,17799
24493,9239
24493,46351
24493,26158
24493,18905
24493,50426
24493,1710
24493,39231
24493,18472
24493,54636
24493,38519
24493,39955
24493,10690
24493,68025
24493,4600
24493,52566
24493,12393
24493,865
24493,57073
24493,9354
24493,30704
24493,32628
24493,38347
24493,17412
24493,55655
24493,8302
24493,49915
24493,5152
24493,38423
24493,30273
24493,28649
24493,17099
24493,32064
24493,50893
24493,17637
24493,38061
24493,31463
24493,31205
24493,25759
24493,56440
24493,39356
24493,17074
24493,59905
24493,33788
24493,37042
24493,17634
24493,25085
24493,43088
24493,63043
24493,69590
24493,9030
24493,51322
24493,13970
24493,28917
24493,51220
24493,17389
24493,23940
24493,44430
24493,5426
24493,3767
24493,39388
24493,65978
24493,49510
24493,9371
24493,49404
24493,29192
24493,20535
24493,61127
24493,18996
24493,56365
24493,61805
24493,28793
24493,38167
24493,22436
24493,32789
24493,28126
24493,30606
24493,52394
24493,18709
24493,33855
24493,39309
24493,741
24493,16219
24493,22754
24493,56777
24493,23227
24493,5299
24493,38422
24493,29268
24493,56856
24493,62938
24493,51162
24493,31429
24493,25464
24493,37435
24493,2154
24493,69805
24493,55924
24493,17749
24493,39736
24493,7235
24493,7834
24493,50038
24493,16105
24493,49871
24493,58366
24493,23304
24493,16575
24493,38182
24493,28867
24493,8070
24493,5043
24493,37208
24493,39417
24493,50715
24493,8555
24493,30068
24493,22270
24493,30697
24493,27401
24493,51678
24493,26285
24493,60891
24493,16502
24493,6259
24493,55836
24493,1498
24493,13148
24493,54800
24493,19157
24493,3174
24493,56324
24493,37805
24493,47561
24493,31174
24493,63261
24493,25137
24493,20653
24493,16136
24493,69734
24493,31145
24493,22722
24493,24068
24493,51161
24493,16963
24493,37153
24493,18066
24493,27655
24493,36846
24493,3435
24493,54956
24493,3812
24493,52644
24493,39881
24493,52912
24493,51214
24493,42961
24493,35326
24493,37579
24493,47680
24493,39945
24493,59995
24493,72042
24493,29765
24493,49921
24493,70317
24493,61113
24493,6808
24493,14391
24493,38013
24493,67650
24493,66259
24493,44473
24493,52285
24493,8041
24493,30628
24493,60335
24493,70622
24493,17508
24493,32544
24493,18454
24493,68571
24493,35014
24493,3262
24493,20699
24493,31120
24493,39434
24493,15496
24493,18160
24493,13498
24493,54242
24493,62274
24493,17243
24493,2150
24493,29030
24493,4246
24493,24329
24493,32371
24493,42552
24493,22156
24493,36133
24493,12138
24493,72040
24493,64177
24493,43074
24493,70442
24493,47833
24493,28401
24493,37457
24493,31339
24493,23523
24493,70638
24493,43012
24493,60388
24493,51795
24493,2915
24493,55482
24493,15855
24493,175
24493,21545
24493,55455
24493,49731
24493,53958
24493,37270
24493,15274
24493,15076
24493,51360
24493,70599
24493,67338
24493,27036
24493,33121
24493,39706
24493,65554
24493,30509
24493,39815
24493,2202
24493,45300
24493,39346
24493,24745
24493,49566
24493,56789
24493,33318
24493,50988
24493,54294
24493,19244
24493,1780
24493,30635
24493,20956
24493,5584
24493,24426
24493,50990
24493,36424
24493,27256
24493,53370
24493,17664
24493,29359
24493,4680
24493,51062
24493,32847
24493,30512
24493,9224
24493,40762
24493,516
24493,43758
24493,7351
24493,61793
24493,62302
24493,37431
24493,37133
24493,13269
24493,39268
24493,17791
24493,37523
24493,50626
24493,1338
24493,19943
24493,29868
24493,40011
24493,59643
24493,37151
24493,60946
24493,20873
24493,23296
24493,36154
24493,33621
24493,10691
24493,58354
24493,72054
24493,16916
24493,8699
24493,37417
24493,5724
24493,55492
24493,60253
24493,50549
24493,61156
24493,26472
24493,51210
24493,63555
24493,12314
24493,27155
24493,66264
24493,17673
24493,39320
24493,17758
24493,20123
24493,65642
24493,14323
24493,39416
24493,42684
24493,23880
24493,45042
24493,62338
24493,43140
24493,21165
24493,36357
24493,12278
24493,51281
24493,25084
24493,65445
24493,14179
24493,49688
24493,56825
