# 节点数  边数   ,35947  267172
15704,30753
15704,3436
15704,19604
15704,22879
15704,16666
15704,23339
15704,16470
15704,34837
15704,35214
15704,2256
15704,14929
15704,2783
15704,886
15704,5032
15704,26864
15704,3325
15704,19489
15704,16497
15704,16630
15704,24727
15704,11448
15704,21396
15704,3440
15704,1688
15704,17871
15704,16783
15704,8625
15704,5250
15704,30570
15704,3955
15704,23609
15704,22898
15704,8438
15704,9858
15704,30342
15704,25478
15704,19850
15704,22133
15704,4299
15704,28294
15704,22850
15704,6701
15704,6861
15704,23899
15704,24649
15704,75
15704,33966
15704,23863
15704,4677
15704,12484
15704,23144
15704,19905
15704,2780
15704,24052
15704,4843
15704,20881
15704,15837
15704,6070
15704,20583
15704,24230
15704,18875
15704,35113
1989,14169
1989,35253
1989,426
1989,24356
1989,1740
1989,2480
1989,14715
1989,623
1989,14258
1989,21785
20946,8428
500,3385
500,540
500,21614
7832,7933
7832,9705
7832,5935
10055,11794
10055,34573
10055,26139
925,23356
925,4682
925,9922
925,24662
925,21967
925,30121
925,2006
11469,164
11469,4512
1621,7750
1621,1402
1621,6214
34401,16259
34401,13032
34401,24681
9451,35403
9451,31493
9451,29437
9451,30415
9451,18610
9451,33387
9451,35413
9451,20734
9451,16033
9451,15283
19016,13113
19016,6688
19016,28639
19016,28864
19016,8371
19016,22393
19016,1753
19016,27855
19016,4789
19016,1888
11156,35628
11156,24513
11156,34974
11156,25839
11156,32177
27497,21146
27497,29412
27497,10278
27497,33871
27497,2751
27497,27824
27497,34392
27497,28472
27497,22161
27497,31405
27497,25813
27497,13856
21737,7750
21737,19950
21737,22925
914,21291
914,12651
914,35928
914,26477
914,17643
914,35254
914,20587
914,13981
914,7635
914,20664
914,21680
914,31807
914,3699
914,34333
914,5170
914,33256
914,11565
914,32270
914,3300
914,32237
914,34379
914,9228
914,7043
914,18513
914,22389
914,17174
914,1015
914,4914
914,33646
914,33305
914,11114
914,22191
914,21715
914,21503
914,27546
914,21089
914,17456
914,34334
914,1205
914,21791
914,1284
914,17007
914,4912
914,1058
914,13815
914,2287
914,24193
914,35051
914,26889
914,21511
914,3769
914,17839
914,13149
914,1776
914,15872
914,30755
914,34153
914,34376
914,13728
914,31777
914,6095
3375,268
3375,308
3375,2302
29835,1974
29835,1498
29835,5196
29835,24528
29835,13166
30628,30714
32313,20734
32313,32620
6994,35847
6994,23379
6994,23481
6994,6902
6994,34962
6994,22630
6994,9713
6994,6791
6994,8570
6994,5917
6994,19898
6994,8730
6994,7039
6994,550
6994,3119
6994,4756
6994,34860
6994,25663
6994,34620
6994,35660
6994,2721
6994,8585
6994,26299
6994,24169
6994,648
6994,26356
6994,25444
6994,4818
6994,22407
6994,11976
6994,7576
6994,20352
6994,14677
6994,35884
6994,20073
6994,26253
6994,34944
6994,17132
6994,34713
6994,7235
6994,22747
6994,9752
6994,12521
6994,34699
6994,13435
6994,7238
6994,34903
6994,2149
6994,35137
6994,34832
6994,34156
6994,28741
6994,27832
6994,717
6994,34871
6994,23085
6994,24601
6994,30834
6994,12884
6994,8630
6994,2298
6994,34566
6994,21406
6994,28002
6994,1713
6994,27196
6994,26889
6994,3606
6994,17921
6994,23447
6994,35032
6994,3768
6994,7442
6994,2312
6994,6957
6994,28267
6994,30342
6994,22498
6994,4090
6994,13879
6994,5687
6994,11279
6994,2780
6994,18977
6994,19476
6994,3750
6994,1241
27283,9729
27283,10027
25782,28319
5720,10817
5720,20527
997,22210
21345,6727
7402,23303
3315,6195
3315,24791
13040,13962
593,20883
593,4442
14946,8832
5695,1826
5695,6890
5695,35846
5695,11428
5695,1115
5695,3645
5695,3078
5695,26431
5695,2917
5695,23113
5695,9705
5695,2998
5695,7566
5695,35136
5695,113
13185,9510
3349,3324
3349,4450
3349,818
15171,14551
15171,1981
15171,24513
15171,5052
15448,27422
15448,20978
30835,16429
35206,9935
19023,24466
19023,28952
13349,4248
18037,2479
18037,20978
10807,11906
10807,26150
4809,18015
4809,30770
4809,20554
5945,8343
5945,12708
5945,8732
5945,27144
5945,13163
5945,6008
5945,21371
5945,17745
5945,8556
28304,22763
11736,11393
11736,17004
7271,5378
7271,24712
7271,7101
7271,7301
18441,29632
10138,26630
10138,21167
10138,29922
10138,15883
10138,29894
10138,26007
10138,18464
10138,1838
10138,27527
10138,8184
10138,4520
10138,8903
10138,12002
10138,28298
10138,14854
10138,14332
10138,34824
10138,33547
10138,10265
10138,25578
12879,2424
12879,26668
12879,11285
14551,32792
14551,27348
14551,3650
14551,7750
14551,12251
14551,3925
14551,21623
14551,15864
14551,22925
14551,545
14551,2312
14551,102
14551,22000
14551,2970
2248,6491
2248,26574
2248,25118
2248,3475
2248,2891
2248,13728
2248,24874
2248,2254
25473,20699
15018,25290
15018,19895
15018,23168
15018,1546
15018,3481
15018,35632
15018,6969
15923,5301
5145,215
5145,4501
7400,5124
7400,5632
7400,35253
7400,20978
7400,5052
10711,11953
10711,10441
10711,14325
10711,16244
10711,5853
9525,13471
9525,8895
9525,27968
9525,28785
9525,20145
9525,7248
9525,28671
9525,11957
10644,18042
10644,9581
10644,17649
10644,5232
10644,9239
10644,4883
10644,3271
10644,26246
10644,25855
33775,32747
11792,5062
11792,34131
11792,9443
35062,6037
19484,5377
19484,35867
19484,13728
30177,25817
30177,32524
30177,31363
31551,14697
31551,32812
31551,29210
31551,14206
19784,12628
19784,6012
32186,16421
7958,4002
7958,426
7958,22763
7958,6022
7958,23663
7958,23927
12599,27055
12599,1758
12599,25772
12193,1059
27065,26104
27065,31876
14113,20946
14113,25074
14113,25433
14113,20993
14113,16203
14113,30628
14113,6758
14113,31150
14113,26056
14113,31099
14113,24425
14113,28722
14113,30835
14113,18592
14113,25954
14113,31752
14113,22944
14113,20772
14113,21201
14113,23867
14113,22229
14113,18932
14113,31131
14113,31267
14113,13264
14113,28839
14113,28789
14113,21387
14113,18523
14113,11017
14113,25431
14113,28178
14113,9388
14113,14667
14113,13219
14113,10192
14113,31050
14113,24471
14113,21789
14113,26018
14113,5799
14113,32590
14113,21459
14113,2187
14113,35858
14113,21227
14113,21505
14113,29217
14113,20899
14113,14425
14113,14111
14113,14372
14113,20405
14113,33451
14113,6877
14113,26836
14113,14893
14113,28728
14113,26985
14113,17635
14113,10062
14113,10132
14113,17386
14113,28186
14113,15950
14113,31347
14113,27361
14113,14068
14113,25691
14113,5753
14113,18017
14113,27155
14113,29387
14113,33858
14113,12788
14113,1303
14113,33972
14113,30304
14113,30467
14113,26433
14113,18521
14113,1156
14113,27996
14113,4873
14113,13655
14113,21375
14113,33574
14113,12868
14113,17572
14113,35863
14113,28082
14113,29916
14113,2011
14113,27723
14113,28108
14113,7307
14113,29391
14113,34264
14113,33090
14113,33025
14113,2731
14113,27880
14113,33444
14113,5631
14113,24485
14113,21276
14113,16164
14113,12564
14113,26394
14113,33737
14113,23650
14113,17425
14113,19958
14113,20563
14113,33165
14113,26527
14113,27864
14113,28040
14113,21662
14113,26840
14113,21935
14113,28997
14113,19235
14113,9974
14113,25539
14113,4219
14113,4680
14113,21592
14113,10550
14113,10414
14113,12299
14113,24979
14113,3700
14113,31156
14113,34267
14113,24715
14113,9656
14113,4159
14113,21696
14113,671
14113,25577
14113,20403
14113,30429
14113,31227
14113,26630
14113,24456
14113,11458
14113,16161
14113,20803
14113,17845
14113,1870
14113,25075
14113,32245
14113,8772
14113,14729
14113,29361
14113,18135
14113,23746
14113,27997
14113,24451
14113,20849
14113,20106
14113,214
14113,21128
14113,5188
14113,26533
14113,21313
14113,5142
14113,21894
14113,31735
14113,19384
14113,26300
14113,16304
14113,5530
14113,15548
14113,17458
14113,25853
14113,14403
14113,1081
14113,26030
14113,8343
14113,33716
14113,17954
14113,1665
14113,18013
14113,22203
14113,32841
14113,20578
14113,30778
14113,30534
14113,29513
14113,28242
14113,10114
14113,34616
14113,2991
14113,33818
14113,21854
14113,11574
14113,5791
14113,33386
14113,10571
14113,20730
14113,9916
14113,35569
14113,2547
14113,16207
14113,15577
14113,31470
14113,24246
14113,28370
14113,30030
14113,22899
14113,10689
14113,27849
14113,7222
14113,13630
14113,25662
14113,31277
14113,30718
14113,22551
14113,30314
14113,32655
14113,12051
14113,2925
14113,27758
14113,12358
14113,6843
14113,3734
14113,17169
14113,9291
14113,25908
14113,1240
14113,29350
14113,19418
14113,22820
14113,35139
14113,25496
14113,24565
14113,17073
14113,7253
14113,438
14113,1978
14113,26153
14113,25046
14113,22052
14113,26166
14113,21423
14113,13381
14113,18847
14113,10109
14113,31746
14113,20280
14113,12581
14113,15956
14113,8142
14113,19828
14113,31048
14113,12164
14113,3275
14113,10940
14113,35416
14113,16873
14113,21410
14113,5416
14113,13287
14113,2351
14113,18366
14113,35375
14113,7681
14113,6075
14113,3566
14113,9962
14113,22447
14113,21167
14113,26316
14113,29247
14113,31211
14113,25216
14113,26130
14113,30092
14113,31093
14113,14337
14113,18178
14113,12539
14113,10034
14113,14723
14113,35374
14113,35575
14113,5519
14113,21283
14113,5028
14113,17643
14113,28940
14113,19120
14113,13611
14113,10927
14113,25926
14113,27114
14113,21543
14113,14552
14113,30243
14113,14202
14113,23241
14113,35445
14113,577
14113,14584
14113,31349
14113,27319
14113,30000
14113,34442
14113,13740
14113,30355
14113,21237
14113,17536
14113,29157
14113,20635
14113,20691
14113,35531
14113,32576
14113,25715
14113,466
14113,35254
14113,22221
14113,24282
14113,10472
14113,10061
14113,22266
14113,31002
14113,33088
14113,34095
14113,31834
14113,11687
14113,21811
14113,31511
14113,11282
14113,27691
14113,19125
14113,4844
14113,27121
14113,19318
14113,17685
14113,19776
14113,34889
14113,28349
14113,18238
14113,28731
14113,15462
14113,7676
14113,19095
14113,31573
14113,32909
14113,9304
14113,1256
14113,11057
14113,2016
14113,15900
14113,4443
14113,21296
14113,33836
14113,20384
14113,12839
14113,5186
14113,28084
14113,20845
14113,31545
14113,19158
14113,16037
14113,5771
14113,30245
14113,8082
14113,32411
14113,20753
14113,34139
14113,10049
14113,28196
14113,24096
14113,17703
14113,29346
14113,24472
14113,26191
14113,25605
14113,31176
14113,17472
14113,21344
14113,12211
14113,28570
14113,34786
14113,26642
14113,31732
14113,28163
14113,24947
14113,14149
14113,18018
14113,13099
14113,10329
14113,32889
14113,21340
14113,12533
14113,22232
14113,18461
14113,12970
14113,20108
14113,28702
14113,29250
14113,6562
14113,33731
14113,27248
14113,5698
14113,5486
14113,10154
14113,14088
14113,8219
14113,9261
14113,26190
14113,13995
14113,19082
14113,9550
14113,32860
14113,21440
14113,31007
14113,19243
14113,30100
14113,22592
14113,18410
14113,20879
14113,3584
14113,30568
14113,29989
14113,4258
14113,10532
14113,25976
14113,7931
14113,19740
14113,19289
14113,17647
14113,14379
14113,153
14113,27235
14113,30123
14113,5257
14113,23548
14113,6620
14113,18514
14113,3307
14113,9160
14113,4897
14113,29088
14113,23692
14113,23039
14113,35507
14113,29390
14113,27608
14113,31902
14113,27638
14113,7603
14113,16210
14113,24466
14113,28744
14113,19739
14113,22437
14113,21033
14113,7170
14113,29239
14113,2564
14113,28135
14113,28042
14113,13848
14113,33379
14113,20318
14113,19291
14113,34348
14113,26271
14113,5371
14113,28785
14113,29584
14113,8430
14113,31158
14113,5134
14113,19188
14113,8579
14113,32699
14113,27485
14113,5577
14113,31701
14113,28898
14113,19059
14113,24858
14113,21530
14113,4911
14113,31546
14113,21270
14113,35447
14113,2198
14113,8103
14113,25006
14113,961
14113,19345
14113,32175
14113,19795
14113,19058
14113,17738
14113,950
14113,21691
14113,29555
14113,30877
14113,9694
14113,29852
14113,21698
14113,23311
14113,31282
14113,22215
14113,29281
14113,4546
14113,18704
14113,30091
14113,18874
14113,29440
14113,4024
14113,31225
14113,23861
14113,28161
14113,30735
14113,19677
14113,4526
14113,26120
14113,20046
14113,33489
14113,35430
14113,31430
14113,26893
14113,14624
14113,28631
14113,10630
14113,29293
14113,30942
14113,30629
14113,34169
14113,3592
14113,16340
14113,18024
14113,3562
14113,34210
14113,3432
14113,32708
14113,28342
14113,24343
14113,34284
14113,21557
14113,19269
14113,31036
14113,25463
14113,12943
14113,28138
14113,19826
14113,5750
14113,14436
14113,33397
14113,21158
14113,27049
14113,22276
14113,14291
14113,14363
14113,10278
14113,8691
14113,31383
14113,31767
14113,29433
14113,29490
14113,25530
14113,21893
14113,5540
14113,26593
14113,1917
14113,24848
14113,18738
14113,9963
14113,10751
14113,9812
14113,31968
14113,14153
14113,10093
14113,28403
14113,1617
14113,17326
14113,29922
14113,32626
14113,21035
14113,1624
14113,31450
14113,22698
14113,23232
14113,10158
14113,18418
14113,16055
14113,13814
14113,21234
14113,18015
14113,28590
14113,14859
14113,19041
14113,35583
14113,34747
14113,2778
14113,29011
14113,19736
14113,10121
14113,27551
14113,25424
14113,26683
14113,32598
14113,9223
14113,3430
14113,24591
14113,27457
14113,11949
14113,22357
14113,29212
14113,20689
14113,21196
14113,10933
14113,22576
14113,15056
14113,20113
14113,9619
14113,31275
14113,15612
14113,22126
14113,34632
14113,9010
14113,31785
14113,26661
14113,14171
14113,30217
14113,18152
14113,25589
14113,35247
14113,14561
14113,21421
14113,12296
14113,30575
14113,29185
14113,28018
14113,8648
14113,15081
14113,2082
14113,19798
14113,16034
14113,26515
14113,28406
14113,22094
14113,31843
14113,25397
14113,10234
14113,13266
14113,7295
14113,18604
14113,20455
14113,16950
14113,9496
14113,15465
14113,490
14113,29685
14113,24265
14113,21188
14113,33354
14113,17742
14113,28607
14113,34773
14113,31019
14113,14286
14113,9624
14113,32339
14113,10227
14113,19833
14113,22239
14113,11690
14113,28513
14113,33718
14113,29641
14113,26607
14113,32001
14113,14384
14113,28105
14113,33242
14113,30705
14113,19766
14113,26529
14113,16064
14113,18111
14113,1749
14113,11980
14113,25865
14113,9625
14113,31106
14113,3717
14113,31620
14113,11145
14113,19794
14113,35372
14113,35177
14113,20748
14113,25692
14113,21647
14113,10136
14113,8258
14113,34304
14113,28400
14113,27965
14113,19992
14113,20582
14113,15257
14113,25695
14113,10599
14113,9331
14113,6586
14113,15849
14113,30226
14113,17948
14113,21551
14113,18265
14113,28945
14113,11665
14113,27683
14113,22341
14113,20454
14113,21517
14113,20584
14113,8399
14113,4993
14113,31901
14113,30513
14113,29427
14113,9969
14113,23946
14113,8581
14113,20261
14113,30305
14113,8123
14113,20033
14113,10490
14113,18391
14113,29560
14113,2742
14113,15241
14113,24988
14113,31587
14113,16522
14113,21753
14113,814
14113,26880
14113,28363
14113,788
14113,7134
14113,15216
14113,31508
14113,14840
14113,26773
14113,27923
14113,35346
14113,21333
14113,14573
14113,27286
14113,19801
14113,14536
14113,31377
14113,31907
14113,32320
14113,11415
14113,1885
14113,32227
14113,22856
14113,33872
14113,20791
14113,7847
14113,4948
14113,30542
14113,25567
14113,30303
14113,35637
14113,15113
14113,9585
14113,4231
14113,18394
14113,16092
14113,27622
14113,33877
14113,22275
14113,19706
14113,3067
14113,29031
14113,25729
14113,29949
14113,909
14113,20167
14113,16001
14113,19991
14113,25136
14113,14094
14113,25744
14113,3859
14113,11031
14113,33813
14113,32583
14113,12566
14113,18963
14113,28140
14113,14052
14113,10351
14113,28507
14113,8249
14113,25540
14113,24529
14113,28327
14113,18277
14113,2424
14113,25945
14113,5949
14113,25960
14113,15619
14113,29876
14113,15789
14113,28704
14113,19883
14113,24081
14113,14182
14113,18724
14113,624
14113,3217
14113,6952
14113,9164
14113,21399
14113,28778
14113,20773
14113,28184
14113,22515
14113,35446
14113,27441
14113,9631
14113,28361
14113,31661
14113,31462
14113,32149
14113,31362
14113,20538
14113,9542
14113,24542
14113,30040
14113,30696
14113,12189
14113,26118
14113,9317
14113,19526
14113,24074
14113,19802
14113,7038
14113,15013
14113,5170
14113,32171
14113,26821
14113,19932
14113,13376
14113,27969
14113,14968
14113,9989
14113,20838
14113,3800
14113,10714
14113,12830
14113,19721
14113,29650
14113,20713
14113,31758
14113,9608
14113,21883
14113,19696
14113,33145
14113,22835
14113,32323
14113,28386
14113,35535
14113,5640
14113,19669
14113,35881
14113,2822
14113,18308
14113,25050
14113,9444
14113,4813
14113,28777
14113,9994
14113,31070
14113,22582
14113,34205
14113,19747
14113,32811
14113,23125
14113,34810
14113,28588
14113,11256
14113,14649
14113,22190
14113,21426
14113,28640
14113,1890
14113,5366
14113,18411
14113,9471
14113,16007
14113,4881
14113,35360
14113,17379
14113,13561
14113,19195
14113,31313
14113,26100
14113,19479
14113,15012
14113,3788
14113,18346
14113,24248
14113,33042
14113,22108
14113,1116
14113,7314
14113,19990
14113,18747
14113,17044
14113,32913
14113,7103
14113,28401
14113,14295
14113,18871
14113,5696
14113,12523
14113,9307
14113,30108
14113,19830
14113,29657
14113,4355
14113,12717
14113,3439
14113,18579
14113,711
14113,23301
14113,21770
14113,29254
14113,20672
14113,27177
14113,10312
14113,19703
14113,20286
14113,19582
14113,25669
14113,34391
14113,13590
14113,753
14113,35265
14113,23691
14113,31276
14113,22605
14113,18126
14113,14192
14113,18170
14113,17881
14113,29633
14113,18739
14113,19429
14113,6598
14113,35851
14113,31060
14113,16921
14113,27228
14113,10865
14113,18943
14113,21953
14113,19200
14113,33678
14113,20733
14113,23131
14113,27635
14113,29287
14113,6922
14113,26456
14113,15054
14113,34379
14113,10323
14113,34238
14113,13423
14113,12648
14113,29576
14113,18811
14113,21378
14113,18252
14113,18231
14113,18610
14113,2743
14113,5574
14113,30599
14113,31028
14113,22461
14113,3852
14113,13741
14113,18606
14113,3414
14113,17646
14113,31621
14113,16201
14113,7178
14113,19626
14113,2558
14113,22206
14113,18339
14113,20636
14113,7711
14113,27275
14113,28125
14113,12013
14113,7342
14113,3645
14113,17088
14113,1229
14113,28180
14113,19927
14113,30592
14113,21138
14113,18806
14113,9627
14113,6554
14113,22068
14113,28295
14113,19428
14113,31486
14113,35711
14113,20761
14113,28794
14113,22499
14113,14640
14113,32874
14113,17792
14113,22409
14113,3723
14113,32911
14113,22060
14113,15654
14113,11269
14113,31662
14113,11763
14113,29264
14113,10389
14113,33013
14113,15468
14113,14781
14113,15904
14113,21261
14113,15963
14113,10499
14113,12486
14113,31205
14113,30652
14113,26891
14113,1900
14113,17371
14113,27754
14113,11924
14113,26694
14113,17686
14113,28896
14113,10335
14113,5775
14113,24582
14113,15317
14113,11105
14113,26113
14113,1379
14113,22185
14113,10780
14113,28256
14113,21920
14113,22561
14113,6552
14113,34474
14113,3176
14113,27278
14113,7354
14113,745
14113,5852
14113,17757
14113,21855
14113,10017
14113,28691
14113,5227
14113,25856
14113,3480
14113,17573
14113,16696
14113,9815
14113,18386
14113,26364
14113,10213
14113,21714
14113,18035
14113,17924
14113,15065
14113,29004
14113,22252
14113,9798
14113,30606
14113,19467
14113,21147
14113,10210
14113,14598
14113,23531
14113,32114
14113,35031
14113,5602
14113,26621
14113,7974
14113,16824
14113,26555
14113,9997
14113,13836
14113,3667
14113,2684
14113,22269
14113,33527
14113,25557
14113,5860
14113,25469
14113,16980
14113,12111
14113,31173
14113,11183
14113,28982
14113,31509
14113,16763
14113,21769
14113,13077
14113,18853
14113,16471
14113,17711
14113,27201
14113,10966
14113,19507
14113,658
14113,9144
14113,13281
14113,29176
14113,13496
14113,3582
14113,21886
14113,17028
14113,29246
14113,32053
14113,26524
14113,18019
14113,14860
14113,1595
14113,35143
14113,28791
14113,10299
14113,22431
14113,4619
14113,4990
14113,25920
14113,9055
14113,25829
14113,30024
14113,13539
14113,9426
14113,21781
14113,16795
14113,5111
14113,3394
14113,21255
14113,26268
14113,5363
14113,17471
14113,12975
14113,16082
14113,26837
14113,15390
14113,31086
14113,9365
14113,4123
14113,28755
14113,1233
14113,7677
14113,28326
14113,11284
14113,2340
14113,28961
14113,21604
14113,17903
14113,32233
14113,14635
14113,12175
14113,9076
14113,17890
14113,13265
14113,13914
14113,26523
14113,9728
14113,21220
14113,10519
14113,16197
14113,21043
14113,2521
14113,28381
14113,2721
14113,27302
14113,22514
14113,27425
14113,26551
14113,23483
14113,20253
14113,21483
14113,24949
14113,22556
14113,30646
14113,35904
14113,17309
14113,25861
14113,35307
14113,31169
14113,4413
14113,8168
14113,21689
14113,34277
14113,33643
14113,23931
14113,27150
14113,5096
14113,17722
14113,30804
14113,10098
14113,18694
14113,10764
14113,34648
14113,20091
14113,2397
14113,12202
14113,17880
14113,22298
14113,8662
14113,10573
14113,7821
14113,28059
14113,31723
14113,9903
14113,1592
14113,2977
14113,14047
14113,18586
14113,23348
14113,20692
14113,7248
14113,35903
14113,32734
14113,23525
14113,35353
14113,24998
14113,16588
14113,21408
14113,17986
14113,13648
14113,23501
14113,26898
14113,2142
14113,28630
14113,8854
14113,168
14113,12618
14113,28615
14113,25731
14113,27929
14113,21289
14113,8554
14113,8461
14113,26648
14113,35435
14113,34151
14113,15856
14113,19048
14113,22419
14113,33362
14113,17671
14113,22466
14113,1637
14113,24169
14113,22247
14113,14333
14113,25604
14113,29186
14113,19164
14113,26425
14113,28091
14113,11334
14113,17725
14113,12320
14113,3760
14113,14089
14113,26427
14113,20878
14113,15992
14113,27693
14113,10233
14113,17077
14113,3228
14113,26469
14113,18892
14113,17672
14113,5762
14113,22845
14113,472
14113,23730
14113,4705
14113,31501
14113,31744
14113,21392
14113,21205
14113,7722
14113,22208
14113,10328
14113,21450
14113,26223
14113,1128
14113,11841
14113,17366
14113,22596
14113,30460
14113,21218
14113,31104
14113,12282
14113,13534
14113,20701
14113,19363
14113,30017
14113,35912
14113,9689
14113,5431
14113,21384
14113,3826
14113,28636
14113,30760
14113,26177
14113,31190
14113,15515
14113,26549
14113,32393
14113,7325
14113,15932
14113,33646
14113,10241
14113,22231
14113,10308
14113,11916
14113,33392
14113,8129
14113,22290
14113,23385
14113,13798
14113,24108
14113,31765
14113,23547
14113,12424
14113,20833
14113,7309
14113,26588
14113,14597
14113,33305
14113,8045
14113,25699
14113,29221
14113,10793
14113,16155
14113,3518
14113,4847
14113,28718
14113,23666
14113,26296
14113,20619
14113,11151
14113,1682
14113,23507
14113,30515
14113,33576
14113,19953
14113,21295
14113,1504
14113,20495
14113,12039
14113,27115
14113,19124
14113,23018
14113,695
14113,27060
14113,27559
14113,31800
14113,35551
14113,21258
14113,33855
14113,28439
14113,19320
14113,14634
14113,32725
14113,31974
14113,28602
14113,4645
14113,16362
14113,17698
14113,32643
14113,4091
14113,17653
14113,24514
14113,30850
14113,3390
14113,18404
14113,4871
14113,547
14113,5082
14113,501
14113,7721
14113,23102
14113,9682
14113,18048
14113,28569
14113,20807
14113,19113
14113,7256
14113,28941
14113,16454
14113,1844
14113,12710
14113,26516
14113,6526
14113,13723
14113,22219
14113,29722
14113,23567
14113,9593
14113,15928
14113,34404
14113,27973
14113,31186
14113,22240
14113,3291
14113,18189
14113,9115
14113,21902
14113,14760
14113,30814
14113,23506
14113,1375
14113,34746
14113,26547
14113,29709
14113,17450
14113,8377
14113,16211
14113,32871
14113,6131
14113,35884
14113,24406
14113,11112
14113,30046
14113,34028
14113,370
14113,28056
14113,9016
14113,17242
14113,23878
14113,9079
14113,17421
14113,4305
14113,26508
14113,1691
14113,34993
14113,9481
14113,5360
14113,26495
14113,18385
14113,21888
14113,9616
14113,23704
14113,21591
14113,15052
14113,8762
14113,28554
14113,27616
14113,22286
14113,21089
14113,15776
14113,30365
14113,21514
14113,35199
14113,12931
14113,4982
14113,4932
14113,11133
14113,33047
14113,28258
14113,20074
14113,29129
14113,5876
14113,1369
14113,11139
14113,28832
14113,26267
14113,27975
14113,21719
14113,20783
14113,18663
14113,16308
14113,7219
14113,9861
14113,28176
14113,22395
14113,26253
14113,17300
14113,1694
14113,21880
14113,23392
14113,24537
14113,26179
14113,10668
14113,25650
14113,23986
14113,1145
14113,10090
14113,21864
14113,3107
14113,35465
14113,30657
14113,32044
14113,26586
14113,21732
14113,20707
14113,7122
14113,10201
14113,14819
14113,13030
14113,17944
14113,28276
14113,13250
14113,11187
14113,12870
14113,21241
14113,28058
14113,35194
14113,22020
14113,24517
14113,6947
14113,15516
14113,19455
14113,19133
14113,21567
14113,17031
14113,18116
14113,1201
14113,34664
14113,10853
14113,9126
14113,26386
14113,10111
14113,12767
14113,35916
14113,9691
14113,26312
14113,22104
14113,31729
14113,5928
14113,3331
14113,9348
14113,5127
14113,11709
14113,8523
14113,14702
14113,29537
14113,8141
14113,33627
14113,27756
14113,31424
14113,4494
14113,9466
14113,12660
14113,21925
14113,2402
14113,28041
14113,32636
14113,22396
14113,35055
14113,20294
14113,25875
14113,12195
14113,17915
14113,22747
14113,9852
14113,31780
14113,21028
14113,13722
14113,4452
14113,14955
14113,27220
14113,21393
14113,24323
14113,18365
14113,34000
14113,26839
14113,21791
14113,19729
14113,16419
14113,28429
14113,18858
14113,24629
14113,22841
14113,22340
14113,28689
14113,11669
14113,22228
14113,14320
14113,29878
14113,4056
14113,10331
14113,13708
14113,17429
14113,25086
14113,32717
14113,31688
14113,17042
14113,28529
14113,6368
14113,29649
14113,25010
14113,7665
14113,35222
14113,4178
14113,31815
14113,22243
14113,28720
14113,29406
14113,10131
14113,3623
14113,33372
14113,11166
14113,26488
14113,22641
14113,11875
