dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1029w_12r
116,3.8166035940098504
253,3.4012578769840602
87,4.054562336091735
133,3.8005342931211845
181,4.0999999886659335
172,3.098597743623119
104,4.799998859158756
198,3.8695157019622255
111,3.599976916202293
218,3.899999682662982
204,4.073008349383897
121,3.8155127884715467
197,4.0987382688549
22,4.500000034377014
80,3.092622811661328
186,4.00031585664067
250,3.8698220909120766
288,4.499997412996114
283,4.108771020430388
209,3.9000294009969614
196,4.0151267888333235
174,3.800160456151892
153,3.6000003501579556
208,3.8033863179400123
141,4.197753616472787
280,3.997234390706939
178,3.8011793918197503
189,4.099846707337477
180,3.8175890342258247
175,4.0999999953714035
224,4.0
144,4.099999990188864
207,4.005660536568771
201,3.9963798546626714
126,4.099801660455945
151,4.099999999502955
284,3.900000051208445
81,3.8019439672676363
195,4.499945462625099
173,4.8
122,4.0
282,4.199298639774547
137,4.499985493783617
225,4.8
220,3.099999999663011
216,3.631942232917997
210,3.8001013555897742
139,4.198343559483238
221,3.8280661993445144
291,3.5999822757497615
276,4.0
265,4.08441872156003
120,3.999999999999991
287,4.193985673343584
214,3.900000001546275
168,3.804476615572972
171,4.0
184,4.099999999359208
182,3.8000003360848
162,4.8
155,2.7000000061499274
147,4.09999897174937
123,4.499999999261764
274,4.099999970608886
129,4.0
136,3.8000602079321038
130,3.6000461987010657
278,4.011472122237531
127,4.100021024427491
187,3.0999999919212042
132,3.8051812299222414
148,3.6000000174826994
124,3.800100808559565
131,3.9000004781333186
128,3.0999999997905605
228,3.9000439602956645
219,4.0
227,4.09999999997107
226,4.099931721604413
177,3.8014182813603647
223,3.0999999999999193
292,3.800011169289507
149,3.6010478877673946
179,3.900774884135628
230,4.199477381012573
229,4.0
185,4.499999996255594
289,3.800001018784176
190,3.900000004097297
215,4.099999999999719
241,4.499999995590068
286,4.195736553012744
279,4.199962975868663
281,4.499999999464386
