dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1312w_15r
22,4.192562426073224
195,4.5003927340808
125,3.8000013900626066
164,3.800973604480566
118,4.00130729657428
127,4.100000007320508
129,4.099999983556149
196,4.072065166970251
79,3.5000000000190727
117,3.999999905714396
145,3.8042003434379215
116,3.8459790510179017
253,3.8013925317502357
87,4.186865135650829
111,3.499999999969691
133,3.800020555799872
181,4.099999915521491
172,3.100601850924434
189,4.1982502522844705
186,3.8998959621372946
180,3.801718757952955
175,4.50000002742889
174,3.899999999999921
139,4.500000067263313
104,4.50003478924826
218,4.0
204,4.056109792399049
121,3.8000426241925704
197,4.004657053819541
126,3.9017117048591445
131,3.8000731148101172
130,3.8000435386018085
80,3.115223061309748
288,4.1823498470028
209,3.803714101092306
153,3.8013127017169306
208,3.8045558332304887
141,4.0993698217354195
210,3.8002165807665245
224,4.10000000000001
144,4.193982944949773
207,4.184151827625373
201,4.001001516389473
151,3.80119605072475
284,3.900000000000716
81,3.900000010561925
173,4.7
122,4.09956125519035
282,4.5000043707924915
137,4.500595620406601
225,4.500072911920007
220,3.1999424042105367
216,4.000000071064372
221,4.009952528004793
291,3.499999999998992
276,4.0
265,4.175197772095228
278,3.992710251863727
136,3.9000000000125477
120,4.000005251363447
214,3.8012562217017263
287,4.199901631058173
168,3.1986242320746987
155,2.8000000000001792
162,4.69999999986885
171,4.199837316458546
184,4.099999999984987
182,3.89999999999998
147,3.9984593297612356
123,4.1993775475708395
149,3.8002922003781037
274,4.0
190,4.0
187,3.8000269046695356
124,3.9
229,4.0
132,3.800047091754126
148,3.499999999999992
128,3.1000000000000556
228,3.8057378878739243
219,4.198315374662989
227,4.199921161896537
226,4.0
177,3.800007623228842
223,3.1999793177209948
292,3.8000001950387268
179,4.0
185,4.199999672598153
230,4.09999999999987
286,4.198829484962093
289,3.800000002248309
279,4.199999608038392
215,4.1
241,4.199998706226207
281,4.199998846177632
