dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_5105w
214,3.800028758424072
213,3.6006635958044755
208,3.899999999999979
197,4.199978419148829
196,4.199879456631111
84,4.0
188,4.199999994909328
146,4.099990596441261
203,3.8999999999999706
204,3.9000120395050843
104,4.191212113302861
291,3.700006307811217
47,4.501004077854465
259,4.103988465865358
80,3.8000131180235437
205,3.806429219613698
200,4.1990560717301095
288,4.1000041977751795
216,4.099999999968119
206,3.9999885011115532
201,3.7997769763294356
139,4.19998431009317
151,4.099999929744885
224,4.500062407530053
141,4.199984633269474
285,4.099999808648722
176,4.0
273,4.1
183,4.199999994442589
150,4.50033222710016
126,3.899999999999998
127,4.0
131,3.6004079737105004
220,3.6997322220738136
218,4.199460586382095
189,4.199998398011166
186,3.900000000027938
175,4.699999997722239
174,4.199999970960403
147,4.1999780126910995
129,4.1
22,3.900077331735445
125,3.799969819147543
195,4.196073167960897
210,4.1
177,3.800001660056313
81,4.0
164,3.7000295819287614
168,3.701103504798796
123,3.8000030692534175
155,3.1
184,4.1
182,3.8000000000280103
162,4.6999999836369915
219,4.199999985279984
171,4.200026836523491
144,4.199219603228195
278,4.1
121,3.698918851361336
124,3.700529571164883
136,4.1
225,4.699999989408835
130,3.8000005696477843
276,4.099999999999613
227,4.500010479129907
179,3.7008981123490017
137,4.100000000020045
282,4.500212004875995
279,4.199999995255633
207,4.099999999999993
209,4.0
122,4.099999999999805
228,3.3969931387457937
241,4.1
284,4.099999999999995
173,4.601369647851373
149,3.8000072997288825
187,4.0
230,4.199999944975816
132,3.601136348902404
274,4.0
185,4.600344783012897
190,4.2000000000011415
229,3.8000908057184075
148,3.7000896657868907
289,4.1
292,3.9
281,4.199999999958518
128,4.099993596994045
226,4.199999797662275
223,3.9
286,4.399242597162226
215,4.299983751742072
