dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_4527w
247,3.8967775543587617
204,3.900004987231712
104,4.221075447542764
291,3.9
47,4.503475468028271
259,4.045833956435871
80,3.8000048422237036
205,3.804900990065953
196,4.199392504472201
200,4.197323930399049
180,3.9000000596430597
288,4.099961189604268
221,3.799999905657608
216,4.0999999927533874
213,3.499999970159037
208,3.9000000000023634
206,4.0
201,3.7995969224749886
197,4.199927312792455
139,4.199989956008927
151,4.0
224,4.500306701795941
141,4.199953028813438
285,4.100735694671461
176,3.9
273,4.0
183,4.29987869378015
150,4.503444990643519
126,3.8999999999999964
127,4.0
131,3.500000000587168
220,3.700299562160942
218,4.197650382208476
189,4.199998661005032
186,3.900000026959366
175,4.599999267619744
174,4.199999814832445
147,4.199829441185467
111,4.0
22,3.9999999999996665
125,3.7002128370066245
129,4.1999999628896845
195,4.210487580730084
210,4.0
87,3.8999963245415734
177,3.800040124893225
164,3.70018961904693
168,3.7057696720193456
253,3.8016623503041376
123,3.8000288148289614
155,3.0
184,4.1
182,3.8000000007120946
162,4.599705090046876
219,4.199999917563847
171,4.200301904052147
144,4.198236396655537
81,4.0
278,4.199996398519895
121,3.7010055936280026
124,3.8000316319584297
136,4.1
130,3.8000011516469985
276,4.099999985719101
214,3.8000232340887643
227,4.500003310281575
179,3.8000134863553736
137,4.100000000008468
279,4.199999996050431
207,4.099999999999643
209,4.0
225,4.599990437794861
122,4.099999999999307
284,4.099999999999987
173,4.59999502201152
282,4.5056073953686955
149,3.800109533941022
187,4.0
230,4.199999910215422
132,3.70002978213765
241,4.0999999999997945
274,4.0
287,4.298369346748651
190,4.200000001426667
185,4.599999739631261
229,3.8000438961839396
148,3.7005074980604484
289,4.0
228,3.2999745516377508
292,3.9
281,4.199999995851771
128,4.0
226,4.1
223,3.9
286,4.29929923880871
215,4.299980758524875
